id,note,LABEL
prod_4de9351e,Production of T3①A:107,E12_Production
prod_ee61e8c4,Production of G1②:260,E12_Production
prod_0a39f07c,Production of G1①:172,E12_Production
prod_03ee201f,Production of G1①:261,E12_Production
prod_eab2384a,Production of G2①:141,E12_Production
prod_13ad5224,Production of T4'⑫:85,E12_Production
prod_5fc53489,Production of T4'⑫:92,E12_Production
prod_e98708ca,Production of T4⑫:87,E12_Production
prod_d6a0c113,Production of G1①:93,E12_Production
prod_714f4db1,Production of G1③:128,E12_Production
prod_5ca3e696,Production of G2②B:23,E12_Production
prod_fc9ce4ce,Production of G1②:62,E12_Production
prod_3edca84a,Production of G1②:259,E12_Production
prod_36ead8c7,Production of G2⑥:153,E12_Production
prod_fa184239,Production of G1②:211,E12_Production
prod_dee9d045,Production of G1②:236,E12_Production
prod_ef057540,Production of G1②:171,E12_Production
prod_987312ab,Production of T412:60,E12_Production
prod_4e96dc70,Production of T4⑫:49,E12_Production
prod_2d31b833,Production of T4'⑩:81,E12_Production
prod_6502f251,Production of T3⑫:99,E12_Production
prod_e894bb3d,Production of T312:98,E12_Production
prod_300649da,Production of T4'⑩:58,E12_Production
prod_8c66a01f,Production of T2'⑪:5,E12_Production
prod_64d83a8d,Production of T4'@:72,E12_Production
prod_e150f441,Production of G1②:169,E12_Production
prod_5010f205,Production of T3①A:66,E12_Production
prod_02c9e8dc,Production of T3①A:47,E12_Production
prod_a351ace2,Production of T4'Q0:48,E12_Production
prod_05d8d6b0,Production of T4'①:20,E12_Production
prod_469da500,Production of T4'0:31,E12_Production
prod_fb69f5f4,Production of T4'②:68,E12_Production
prod_b4b0ef70,Production of G1②:434,E12_Production
prod_718954e4,Production of G1②:110,E12_Production
prod_9b6ee9d1,Production of G1②:107,E12_Production
prod_837c5ac3,Production of G1②:423,E12_Production
prod_638d8982,Production of G1②:422,E12_Production
prod_29d47607,Production of G1②:407,E12_Production
prod_f71bff0b,Production of G2①B:35,E12_Production
prod_d3e02722,Production of T4⑫:52,E12_Production
prod_f3472832,Production of T4⑫:90,E12_Production
prod_dc8ea7a8,Production of G1②:41,E12_Production
prod_f2526dc9,Production of G1②:45,E12_Production
prod_fc35941f,Production of G1②:40,E12_Production
prod_5bfff732,Production of G1②:59,E12_Production
prod_d43c38f3,Production of G1②:16,E12_Production
prod_030778ed,Production of G1②:57,E12_Production
prod_4ece4928,Production of G1②:390,E12_Production
prod_c080c369,Production of G1②:91,E12_Production
prod_f52f86da,Production of G1②:65,E12_Production
prod_5539de1f,Production of G1②:92,E12_Production
prod_dfe30dd7,Production of G1②:66,E12_Production
prod_2baf376b,Production of G1②:60,E12_Production
prod_3f6ff042,Production of G1②:76,E12_Production
prod_dff79d76,Production of G1②:384,E12_Production
prod_e177bb1c,Production of G1②:414,E12_Production
prod_3f6106b4,Production of G1②:393,E12_Production
prod_70cb5bf7,Production of G1②:433,E12_Production
prod_36aa11e6,Production of G1②:21,E12_Production
prod_78ce8a32,Production of 01②:415,E12_Production
prod_22f4a11d,Production of G1②:113,E12_Production
prod_e107481e,Production of G1②:397,E12_Production
prod_9c9cd91e,Production of G1②:389,E12_Production
prod_80617105,Production of G1②：16,E12_Production
prod_6861a3d2,Production of G1②:394,E12_Production
prod_b30f4c43,Production of G1②:395,E12_Production
prod_ef70d17f,Production of G1②:388,E12_Production
prod_4a69d88d,Production of G1①:52,E12_Production
prod_809ef4fa,Production of G1②:428,E12_Production
prod_0470bc5f,Production of G1②:383,E12_Production
prod_a760f35b,Production of G1②:396,E12_Production
prod_09fb3aea,Production of G1②:386,E12_Production
prod_f3b4a46d,Production of G1②:29,E12_Production
prod_f91430c2,Production of G1②:431,E12_Production
prod_8bb67701,Production of G1②:398,E12_Production
prod_3a27aaaa,Production of G1②:30,E12_Production
prod_0ed9d51a,Production of G1②:28,E12_Production
prod_14b11c2e,Production of G1①:53,E12_Production
prod_88dcd980,Production of G1②：11之一,E12_Production
prod_c34d1cb6,Production of G1②：11之二,E12_Production
prod_6fba2d11,Production of G1①:446,E12_Production
prod_6b03b9f5,Production of G1②:379,E12_Production
prod_dd8ff230,Production of G1②:85,E12_Production
prod_3447c7c1,Production of G1②:44,E12_Production
prod_651aed31,Production of G1②:27,E12_Production
prod_f825cfeb,Production of G1②:429,E12_Production
prod_6e05757a,Production of G1②:430,E12_Production
prod_89e1876f,Production of G2③:195,E12_Production
prod_822e2a18,Production of G2③:194,E12_Production
prod_0836f082,Production of G2②A:5,E12_Production
prod_76919c1b,Production of G1②：115,E12_Production
prod_041f95ef,Production of G1①:51,E12_Production
prod_90717c17,Production of G1②:485,E12_Production
prod_f3d3f700,Production of T4'⑫:128,E12_Production
prod_44ee0163,Production of T4'⑩:136,E12_Production
prod_ce8dbc99,Production of T4'12:87,E12_Production
prod_c533684b,Production of T4'①:132,E12_Production
prod_6a2cf200,Production of T40:143,E12_Production
prod_209945dd,Production of T4⑩：59,E12_Production
prod_75b5c655,Production of G1②：112,E12_Production
prod_75e465d3,Production of G1①:432,E12_Production
prod_35b8bd6b,Production of G1②:442,E12_Production
prod_4bc7578f,Production of G2⑧:154,E12_Production
prod_6fd5751f,Production of G1②:387,E12_Production
prod_65b4efde,Production of G2③:192,E12_Production
prod_c9ccf90e,Production of T40:134,E12_Production
prod_3b1de8c8,Production of T40:133,E12_Production
prod_70010586,Production of T40:132,E12_Production
prod_699d0cd8,Production of T40:131,E12_Production
prod_ac052071,Production of 台1②：69,E12_Production
prod_1cbc242f,Production of T40:135,E12_Production
prod_06b6ccf3,Production of T30:115,E12_Production
prod_68459964,Production of T40:106,E12_Production
prod_2522c814,Production of T4'②:101,E12_Production
prod_ea7618be,Production of T40:137,E12_Production
prod_f06ce5f7,Production of T40:138,E12_Production
prod_11fe6b19,Production of T4⑩:136,E12_Production
prod_22230bda,Production of G1②:330,E12_Production
prod_0c4bb15a,Production of G1②:95,E12_Production
prod_88113f98,Production of G1②:14,E12_Production
prod_6f678578,Production of G1②:51,E12_Production
prod_7ff0e373,Production of G1②:413,E12_Production
prod_65f29854,Production of T4'⑫:87,E12_Production
prod_e5f6a1a8,Production of G1②:451,E12_Production
prod_39b77ad7,Production of G1②：60,E12_Production
prod_98ce340f,Production of G1⑥：333,E12_Production
prod_d68ba006,Production of G1④：335,E12_Production
prod_6ee916ff,Production of G1②：391,E12_Production
prod_3eee8e60,Production of T412:110,E12_Production
prod_66800f3d,Production of LGI②:170,E12_Production
prod_76da836a,Production of G2⑧:177,E12_Production
prod_b79f7024,Production of T4①:117,E12_Production
prod_1bb8a9d0,Production of 01⑥:333,E12_Production
prod_58bec8ea,Production of G2②B:38,E12_Production
prod_3a29a25e,Production of T2'①:15,E12_Production
prod_a1ee3a94,Production of G2①B:174,E12_Production
prod_76315055,Production of G1②:248,E12_Production
prod_2c249f8a,Production of G1②:348,E12_Production
prod_0406f5a4,Production of G2⑧:178,E12_Production
prod_2d7f2af5,Production of G1③:339,E12_Production
prod_33dfe9cc,Production of G1②:109,E12_Production
prod_54cbe3b1,Production of T7⑫:12,E12_Production
prod_ffdbfc55,Production of 02②:128,E12_Production
prod_22d5ad50,Production of G1②:117,E12_Production
prod_8164fdc8,Production of G1②:55,E12_Production
prod_7889eb49,Production of T2'①:11,E12_Production
prod_61dfe232,Production of G1②:341,E12_Production
prod_59cd52ba,Production of G2②B:6,E12_Production
prod_e72a64e9,Production of G1②:26,E12_Production
prod_5965aa80,Production of G1④:337,E12_Production
prod_2a640fe9,Production of T40:119,E12_Production
prod_da4d33a7,Production of G1②:329,E12_Production
prod_a4da164d,Production of T4⑫：122,E12_Production
prod_1f478e1f,Production of G1②:332,E12_Production
prod_647c2cd1,Production of 台I  $③$  ：71,E12_Production
prod_30e6de13,Production of G1②:340,E12_Production
prod_67c4fa74,Production of G1②:353,E12_Production
prod_e0896224,Production of G1②:381,E12_Production
prod_f2a69f99,Production of T412:55,E12_Production
prod_27762d57,Production of G1②:24,E12_Production
prod_ae3be298,Production of G2②:317,E12_Production
prod_5ed7d481,Production of G1②:56,E12_Production
prod_6678b118,Production of G1②:54,E12_Production
prod_b07f1ab1,Production of G1②:352,E12_Production
prod_a2d24752,Production of G1②:345,E12_Production
prod_9d2b01c8,Production of G1②:343,E12_Production
prod_6156ff83,Production of G1②:380,E12_Production
prod_91880e44,Production of G1②:145,E12_Production
prod_7e78f77b,Production of T2'①:13,E12_Production
prod_83b4fe91,Production of G2②B:40,E12_Production
prod_dd477323,Production of G2①B:180,E12_Production
prod_2ebaa450,Production of T2'⑪:14,E12_Production
prod_51587d37,Production of G1①B:77,E12_Production
prod_9ce51155,Production of T2'⑪:12,E12_Production
prod_8ebb9737,Production of G1②:328,E12_Production
prod_595a0b06,Production of G1②:382,E12_Production
prod_69fb06ef,Production of T4⑫:64,E12_Production
prod_fed97fd3,Production of G1②:356,E12_Production
prod_aafe3a68,Production of G1④:405,E12_Production
prod_c969dbde,Production of G1①:404,E12_Production
prod_49bb2b72,Production of G2⑥:135,E12_Production
prod_7de438a3,Production of G1②:403,E12_Production
prod_738310d8,Production of T4⑫:124,E12_Production
prod_61d27654,Production of G1②:364,E12_Production
prod_77b4c8d5,Production of G2⑥:186,E12_Production
prod_0be219cc,Production of T3①C:121,E12_Production
prod_3cbbeb1f,Production of T4①:141,E12_Production
prod_65ba6ae0,Production of T4⑪:139,E12_Production
prod_1d5a5a10,Production of T2'⑪:10,E12_Production
prod_81e6225c,Production of T4⑫:53,E12_Production
prod_76ccc006,Production of T4'⑪:129,E12_Production
prod_61b609ed,Production of G2②B:196,E12_Production
prod_ee32eb31,Production of T4'⑩:49,E12_Production
prod_5fdb213e,Production of G2①：127,E12_Production
prod_37870e76,Production of G1②：88,E12_Production
prod_4e97cd94,Production of T4⑩：5,E12_Production
prod_eec7c700,Production of G2①：108,E12_Production
prod_9d8a0bec,Production of G2②B：23,E12_Production
prod_8932a489,Production of T2'①:12,E12_Production
prod_7fc5807c,Production of T4'12:134,E12_Production
prod_7452ecbd,Production of G1③:338,E12_Production
prod_ce4c74b4,Production of G1②：342,E12_Production
prod_65af433b,Production of H3①:483,E12_Production
prod_24364454,Production of T510⑤:9,E12_Production
prod_eb752777,Production of T302⑥:3,E12_Production
prod_e609c346,Production of T509⑤:1,E12_Production
prod_e1d27d66,Production of T503⑤:1,E12_Production
prod_bb1f57e7,Production of T504⑥:4,E12_Production
prod_6de28d52,Production of T510⑤:10,E12_Production
prod_6f1169c2,Production of T517⑤:8,E12_Production
prod_8f373ec2,Production of T517⑤:9,E12_Production
prod_647454ea,Production of T516⑤:5,E12_Production
prod_8f7e5017,Production of T202⑤:6,E12_Production
prod_a654ec32,Production of T511⑤:1,E12_Production
prod_dffbdd82,Production of T517⑤:10,E12_Production
prod_8d4a5f45,Production of T511⑤:11,E12_Production
prod_385e5b28,Production of T509⑥:2,E12_Production
prod_b12df272,Production of T505⑦:5,E12_Production
prod_f6a5c144,Production of T505⑥:8,E12_Production
prod_eeb95aa1,Production of T511④:8,E12_Production
prod_db04a6f7,Production of T503⑥:6,E12_Production
prod_9ff63856,Production of T503④:3,E12_Production
prod_f882d6fa,Production of T202②:4,E12_Production
prod_de26cbc8,Production of T505⑤:4,E12_Production
prod_7a6d78eb,Production of T505⑥:5,E12_Production
prod_0932276a,Production of T505⑤:2,E12_Production
prod_c2b2a5ee,Production of T510⑥:3,E12_Production
prod_ffafa433,Production of T502⑦:1,E12_Production
prod_95c7ae13,Production of T511⑤:3,E12_Production
prod_23928b39,Production of T301④:1,E12_Production
prod_d40b5a15,Production of T202⑤:1,E12_Production
prod_219ffaa1,Production of T511④:3,E12_Production
prod_86f9760e,Production of T510④:1,E12_Production
prod_7c9a819c,Production of T302⑥:4,E12_Production
prod_da995adf,Production of T503⑤:3,E12_Production
prod_2720a7a8,Production of T508⑥:7,E12_Production
prod_567cf2b9,Production of T517⑥:4,E12_Production
prod_e09b0387,Production of T510⑦:1,E12_Production
prod_7fb4b6e8,Production of T517⑥:1,E12_Production
prod_e8d1760c,Production of T505④:2,E12_Production
prod_6a2d0d2f,Production of T302⑥:1,E12_Production
prod_e9614fac,Production of T512⑥:1,E12_Production
prod_7ffbc5f7,Production of TS08⑦:15,E12_Production
prod_4bafc3d4,Production of T515⑥:2,E12_Production
prod_91ef947e,Production of T516⑥:13,E12_Production
prod_04b60395,Production of TS05⑥:10,E12_Production
prod_e5e7cae2,Production of T511⑤:7,E12_Production
prod_b7ac4c38,Production of T202④:11,E12_Production
prod_1c641b96,Production of T511⑥:5,E12_Production
prod_ab44b252,Production of T508⑥:4,E12_Production
prod_7137df09,Production of T511⑥:9,E12_Production
prod_a1dcaef6,Production of T505①:2,E12_Production
prod_2ea8309d,Production of T511⑤:4,E12_Production
prod_9321bd10,Production of T510⑤:7,E12_Production
prod_609d34ea,Production of T505⑦:3,E12_Production
prod_ab2dcd0c,Production of T505⑦:1,E12_Production
prod_e9ad6d78,Production of T508⑦:3,E12_Production
prod_c6cd7c5d,Production of T509⑦:2,E12_Production
prod_c2445fff,Production of T516⑥:1,E12_Production
prod_02d9e76d,Production of T510④:2,E12_Production
prod_a5f3c451,Production of T302⑤:1,E12_Production
prod_3ab087b8,Production of T503⑤:14,E12_Production
prod_e98cc72e,Production of M32:1,E12_Production
prod_0e5eb02e,Production of M32:2,E12_Production
prod_1053c9e6,Production of G2:1,E12_Production
prod_47d514f2,Production of G2:2,E12_Production
prod_4ac48a55,Production of G2:3,E12_Production
prod_d73a09e1,Production of G2:4,E12_Production
prod_f98c1f57,Production of G2:5,E12_Production
prod_ec69c53c,Production of G2:6,E12_Production
prod_853274c9,Production of T517③:5,E12_Production
prod_f7a956c0,Production of T517③:15,E12_Production
prod_6826a80a,Production of T517②:1,E12_Production
prod_daf97e88,Production of T301G2①:15,E12_Production
prod_6696516a,Production of T509③:1,E12_Production
prod_d2d8ccf2,Production of T301G2①：15,E12_Production
prod_14fe125e,Production of T509③：1,E12_Production
prod_dcdf6451,Production of T509③:2,E12_Production
prod_01c498f8,Production of T517③:1,E12_Production
prod_e363dc01,Production of T516③:3,E12_Production
prod_c7dcceb2,Production of T517③:2,E12_Production
prod_9f592d69,Production of T517③:19,E12_Production
prod_33a54c58,Production of T301G2①:45,E12_Production
prod_0ed3da30,Production of T517②:26,E12_Production
prod_71e5e5b0,Production of T517③:43,E12_Production
prod_05fe9aca,Production of T517③:47,E12_Production
prod_ef1b1271,Production of T301G2①:10,E12_Production
prod_8d0e70d1,Production of T516②:9,E12_Production
prod_64f4c247,Production of T301G2②:31,E12_Production
prod_ee6c10a2,Production of T401G2①:1,E12_Production
prod_148552a2,Production of T517③:41,E12_Production
prod_641134b6,Production of T511②:2,E12_Production
prod_75404326,Production of T517②:31,E12_Production
prod_7a89e0fe,Production of T516②:1,E12_Production
prod_dfca3f3f,Production of T517②:30,E12_Production
prod_3ca2e4a1,Production of T401G2②:38,E12_Production
