id,raw,numeric,unit,LABEL
fv_d72359b1,M56,,,FeatureValue
fv_8940819b,敞口翻沿，沿面有4个凹槽，一个凹槽的口部有2个小圆孔。腹外壁有褶棱，矮圈足内呈壁形底,,,FeatureValue
fv_ddce8d9a,口径17.4、高6、圈足径8.4厘米,,,FeatureValue
fv_db2cc9e9,17.4,17.4,,FeatureValue
fv_a3da6e3b,卞家山M56,,,FeatureValue
fv_2ab5c776,敞口圆唇，折腹处有一圈凹旋纹。圈足上有两圈凹旋纹，旋纹间饰3个扁圆孔,,,FeatureValue
fv_569aa515,口径17.9、高8.5、圈足径12.9厘米,,,FeatureValue
fv_d1b0d191,敞口外卷，圆唇，鼓腹，最大径偏上，圈足较陡直,,,FeatureValue
fv_0844b0f1,口径8.2、高12.2、圈足径7.4厘米,,,FeatureValue
fv_45c65d71,卞家山M57,,,FeatureValue
fv_db099ebb,M57,,,FeatureValue
fv_dbf2e281,M57,,,FeatureValue
fv_7c3dfe02,口部略斜，平折沿下垂，尖唇，弧腹，圈足上部有一圈凹旋纹，旋纹上饰有3个扁孔,,,FeatureValue
fv_f176900b,口径19、高8.2、圈足径13.8厘米,,,FeatureValue
fv_12a91cfd,卞家山 M57,,,FeatureValue
fv_f80eb7f4,口部斜，侈口尖圆唇，沿面内凹，鱼鳍形足宽扁外张 | 方唇，内沿面较凹，有的起脊显领，腹更浅，扁足更宽,,,FeatureValue
fv_4e97e666,口径17、高13.4厘米,,,FeatureValue
fv_2875ee22,敞口卷沿，腹部方弧，圈足较高外撇,,,FeatureValue
fv_65f9db67,口径14、高20.2、圈足径12.4厘米,,,FeatureValue
fv_e6081a61,20.2,20.2,,FeatureValue
fv_e4a7bd59,卞家山M58,,,FeatureValue
fv_1a5a026b,M58,,,FeatureValue
fv_bcf85a19,M58,,,FeatureValue
fv_3c59244e,"敞口，浅弧腹，口沿外有一对贯耳。圈足上部有三道凹旋纹，旋纹间及下部饰扁圆孔8个，4上4下错落分布 | 大敞口, 圆唇, 口沿外饰有一对器耳",,,FeatureValue
fv_091be0d8,口径16.2、高8、圈足径11.7厘米,,,FeatureValue
fv_a6d48f19,两道凹弦纹和若干扁圆镂孔,,,FeatureValue
fv_eed8cd04,敞口尖唇，圆鼓腹，圈足外撇,,,FeatureValue
fv_05fb5ad0,口径10.2、高12.8、圈足径10.7厘米,,,FeatureValue
fv_f496e05f,卞家山 M58,,,FeatureValue
fv_0ad85407,侈口圆唇，盆形腹，鱼鳍形足外张 | 圆唇，内沿面微鼓，腹较深，扁足,,,FeatureValue
fv_7e7eb971,口径13.3、高12.2厘米,,,FeatureValue
fv_04ee6c2e,13.3,13.3,,FeatureValue
fv_f605c0da,卞家山M59,,,FeatureValue
fv_d4650ecc,M59,,,FeatureValue
fv_85518977,M59,,,FeatureValue
fv_8d87ad53,敞口略卷，圈足饰两道凹旋纹，旋纹内各有2个扁圆孔，分布不均,,,FeatureValue
fv_210f163e,口径15.7、高10.6、圈足径11.9厘米,,,FeatureValue
fv_3f5a1a4e,凹旋纹、扁圆孔,,,FeatureValue
fv_879adb7f,口部斜，侈口折沿，耸肩，圈足较高外撇,,,FeatureValue
fv_c6b015cc,口径11、高14、圈足径12.2厘米,,,FeatureValue
fv_f17348bd,卞家山M60,,,FeatureValue
fv_bc9338fa,M60,,,FeatureValue
fv_a4bb08df,M60,,,FeatureValue
fv_2aa7387f,敞口圆唇，折腹，圈足有两道凹旋纹，旋纹间饰4个扁圆孔,,,FeatureValue
fv_fa63d136,口径17.6、高10.2、圈足径13厘米,,,FeatureValue
fv_da97eb57,敞口方唇，鼓腹，圈足大于口部,,,FeatureValue
fv_1e9e7fd6,口径9.4、高14、圈足径11.8厘米,,,FeatureValue
fv_549942c7,卞家山 M60,,,FeatureValue
fv_02185fc9,"侈口折沿尖唇，鼓腹，圜底，T字形足 | 方唇或尖唇, 腹最大径偏下, 足截面呈窄 T 字形",,,FeatureValue
fv_7809d1da,口径11.8、高16.1厘米,,,FeatureValue
fv_fbf0704f,16.1,16.1,,FeatureValue
fv_9e0e423f,口部略斜，敞口折沿，沿面有3个凹槽，弧腹，圈足内呈壁形底,,,FeatureValue
fv_8f929647,口径16.8、高6.4、圈足径10.4厘米,,,FeatureValue
fv_452d650d,凹槽,,,FeatureValue
fv_f29d3dfa,卞家山M62,,,FeatureValue
fv_fcb34a0e,M62,,,FeatureValue
fv_f4bba732,3B层下,,,FeatureValue
fv_e332f956,M62,,,FeatureValue
fv_bf271e79,翘流，器身较瘦长，宽把上部有2个小圆孔，平底 | 杯身高瘦，流较短，带盖,,,FeatureValue
fv_becdd97f,通高13.2、底径6.2厘米,,,FeatureValue
fv_f25cfb7b,"敞口圆唇, 折腹, 圈足中部饰两道凹旋纹, 旋纹间有 3 个扁圆孔",,,FeatureValue
fv_f06542ec,口径16.8、高8.1、圈足径11.2厘米,,,FeatureValue
fv_0409a3ad,侈口，稍鼓腹，圈足较大,,,FeatureValue
fv_6bf70734,口径8.4、高12.2、圈足径9.4厘米,,,FeatureValue
fv_03e125eb,M63,,,FeatureValue
fv_b058669c,3C层下,,,FeatureValue
fv_3fb22efb,M63,,,FeatureValue
fv_b755274d,"直口微敞, 折沿尖唇, 深腹, 浅圜底, 圈足较矮 | 直口折沿尖唇, 圈足极矮小",,,FeatureValue
fv_e32f3785,口径11.7、高6.6、圈足径6.4厘米,,,FeatureValue
fv_c9331d60,卞家山 M63,,,FeatureValue
fv_7c81ecd6,侈口圆唇，盆形浅腹，鱼鳍形足 | 圆唇显方，内沿面略凹，有的起脊显领，腹较浅，扁足较宽,,,FeatureValue
fv_406093cc,口径14.4、高11.8厘米,,,FeatureValue
fv_1de6574f,卞家山M63,,,FeatureValue
fv_d4af7468,直口微敞，圆唇，折腹。圈足上部有一圈凹旋纹，旋纹上饰4个扁孔,,,FeatureValue
fv_cc050d2b,口径17、高7.8、圈足12.6厘米,,,FeatureValue
fv_44939dc0,"凹旋纹, 扁孔",,,FeatureValue
fv_e030206c,卞家山M64,,,FeatureValue
fv_2b53e4ce,M64,,,FeatureValue
fv_69c3d2ab,M64,,,FeatureValue
fv_4246ef01,敞口圆唇，折腹，浅圜底,,,FeatureValue
fv_86b1cd3f,口径16.8、高12.2、圈足径12厘米,,,FeatureValue
fv_5a6323f0,两道凹旋纹，旋纹内分别饰2个对称和3个不对称的未透扁孔,,,FeatureValue
fv_b79f96f4,卞家山 M64,,,FeatureValue
fv_5e198e9d,侈口斜折沿，沿面略内凹，盆形腹，鱼鳍形足 | 方唇，内沿面较凹，有的起脊显领，腹更浅，扁足更宽,,,FeatureValue
fv_638dafe5,口径15、高13.6厘米,,,FeatureValue
fv_23ab14a9,口部及流残缺，宽把，圈足粗矮 | 杯身较粗矮，流较长，把较宽，把上贴饰纵向的细泥条,,,FeatureValue
fv_cbbc34f2,残高10.6、圈足径10.8厘米,,,FeatureValue
fv_6790ff67,贴饰,,,FeatureValue
fv_d4ae1400,把上部和下部分别有三组圆孔和一组圆孔，每组2个圆孔。把外侧以细泥条纵向粘铺作装饰,,,FeatureValue
fv_3c01ab74,"敞口圆唇，弧腹，圈足较陡直 | 碗形, 敞口尖唇, 内沿起棱, 弧腹",,,FeatureValue
fv_7ba7d1de,口径15.4、高6.9、圈足径9厘米,,,FeatureValue
fv_823a23b6,6.9,6.9,,FeatureValue
fv_24afbd28,15.4,15.4,,FeatureValue
fv_d4986826,T7'西南部，方向 5°，开口于3B层下，打破台I,,,FeatureValue
fv_10eb78b0,M65,,,FeatureValue
fv_de3fa4b7,3B层,,,FeatureValue
fv_dc10dff8,M65,,,FeatureValue
fv_cf69e839,敞口圆唇，浅腹，喇叭形圈足较高,,,FeatureValue
fv_8bd73802,口径14、高13.2、圈足径11.2厘米,,,FeatureValue
fv_11dafece,圆饼形 | 截面呈扁鼓形，一面刻有圆圈及放射纹,,,FeatureValue
fv_a65b608c,直径4.6、厚1、穿孔0.45厘米,,,FeatureValue
fv_c5becc36,圆圈及放射纹,,,FeatureValue
fv_8a22f6ef,M66,,,FeatureValue
fv_3eb26289,M66,,,FeatureValue
fv_8d13d96d,直口平折沿，窄沿上有3个较浅的凹槽。直腹略内收，腹外侧中部有一圈凹旋纹，圈足内壁形底内圈鼓凸 | 直口平唇，沿面较窄,,,FeatureValue
fv_faabafc9,口径17.4、高7.8、圈足径12厘米,,,FeatureValue
fv_8ea647b6,侈口，尖圆唇，扁鼓腹 | 扁腹，最大径偏下，圈足矮,,,FeatureValue
fv_ac634894,口径10.4、高11、圈足径10.4厘米,,,FeatureValue
fv_b0ad04ac,侈口圆唇，鼓腹，圜底，鱼鳍形足 | 圆唇，内沿面微鼓，腹最大径居中，足截面扁薄,,,FeatureValue
fv_2da0ba83,口径15.2、高15.1厘米,,,FeatureValue
fv_53111dca,15.2,15.2,,FeatureValue
fv_a85bc28e,鼎身与鼎足分别制好后粘接,,,FeatureValue
fv_fab8a726,G2,,,FeatureValue
fv_60ffdf5e,G2,,,FeatureValue
fv_635031a8,卞家山遗址,,,FeatureValue
fv_3d8de55b,黑色,,,FeatureValue
fv_c6b576bb,把部有未刷到黑衣的地方 | 宽把,,,FeatureValue
fv_4dca51a6,抛压,,,FeatureValue
fv_ba67836a,G1②,,,FeatureValue
fv_c5482ce5,G1,,,FeatureValue
fv_9fd4ccf7,黑亮,,,FeatureValue
fv_3a92b0d3,G2②B,,,FeatureValue
fv_83899412,②B层,,,FeatureValue
fv_e3e336cb,G2B,,,FeatureValue
fv_e13b28ab,B层,,,FeatureValue
fv_8b42dd1f,铅光,,,FeatureValue
fv_e6aaddac,G28,,,FeatureValue
fv_7b06b439,G28,,,FeatureValue
fv_716f07f8,G2①B,,,FeatureValue
fv_61dec62e,①B层,,,FeatureValue
fv_eda1f5a8,豆盘、豆把,,,FeatureValue
fv_bac96082,粘合,,,FeatureValue
fv_adfa8644,T412,,,FeatureValue
fv_648d3751,T412,,,FeatureValue
fv_539c7e56,隔挡,,,FeatureValue
fv_4e7bfad3,G2①,,,FeatureValue
fv_52f473d6,①层,,,FeatureValue
fv_9cfc364a,口沿,,,FeatureValue
fv_b43db00e,小鎏,,,FeatureValue
fv_c0a77de9,G1①,,,FeatureValue
fv_f4f75b3d,T4⑪,,,FeatureValue
fv_7b921d11,T4,,,FeatureValue
fv_41a44eef,⑪层,,,FeatureValue
fv_585759e9,手捏,,,FeatureValue
fv_d9fd4b76,手捏痕,,,FeatureValue
fv_e9f23b2e,G1③,,,FeatureValue
fv_bf50b60a,豆把,,,FeatureValue
fv_083f3410,泥条盘筑,,,FeatureValue
fv_5c9ad136,泥条盘筑痕,,,FeatureValue
fv_068a58d5,T411,,,FeatureValue
fv_596f3e4f,T411,,,FeatureValue
fv_d493a9cb,平底,,,FeatureValue
fv_7e100b81,抹痕,,,FeatureValue
fv_c2a07fd5,镂孔,,,FeatureValue
fv_69e9f78b,未穿透镂孔,,,FeatureValue
fv_e5d0c8f6,拼贴,,,FeatureValue
fv_dfe027f8,细泥条编织纹,,,FeatureValue
fv_45c2984f,G2⑧,,,FeatureValue
fv_bbff3e49,⑧层,,,FeatureValue
fv_16edd483,印痕,,,FeatureValue
fv_e99be1e5,布纹麻布印痕,,,FeatureValue
fv_593f0f51,G1④,,,FeatureValue
fv_0f46e453,宽把,,,FeatureValue
fv_b311623b,编织,,,FeatureValue
fv_1b5bf03a,细泥条麻花状编织纹,,,FeatureValue
fv_8d4ef6e0,T4'⑩：18,,,FeatureValue
fv_3adf90ec,T4'⑩,,,FeatureValue
fv_88eb54cb,⑩层,,,FeatureValue
fv_76acb30c,盖纽 | 盖纽塞痕及麻布印痕,,,FeatureValue
fv_cff1b6e4,塞痕及麻布印痕,,,FeatureValue
fv_073cafd9,G2②B：36,,,FeatureValue
fv_087f203e,G2②B,,,FeatureValue
fv_94107d42,细泥条,,,FeatureValue
fv_7ad539cb,麻花状拼贴,,,FeatureValue
fv_3a8bf2ac,细泥条麻花状拼贴,,,FeatureValue
fv_657d76c4,G1①：141,,,FeatureValue
fv_04a9ffeb,G1①,,,FeatureValue
fv_ab8656fc,麻布印痕,,,FeatureValue
fv_ea1383d9,麻布印痕,,,FeatureValue
fv_ac3dfac1,T4'⑪：18,,,FeatureValue
fv_3c6755a5,T4'⑪,,,FeatureValue
fv_905be6ba,⑪,,,FeatureValue
fv_e17b2d72,盖内侧线切割痕,,,FeatureValue
fv_90f64d2f,Ba型,,,FeatureValue
fv_77e9e52b,G1①：262,,,FeatureValue
fv_06246101,盖内侧线切割痕 | Ba型,,,FeatureValue
fv_c1a395c6,G1⑥：157,,,FeatureValue
fv_a61fa617,G1⑥,,,FeatureValue
fv_3ebdd5e6,T4'②：120,,,FeatureValue
fv_a930e6d7,T4'②,,,FeatureValue
fv_fb184e14,Bb型,,,FeatureValue
fv_17224dd3,G1①：142,,,FeatureValue
fv_7a4fc742,盖内侧线切割痕 | Bb型,,,FeatureValue
fv_0d6dce54,G1②：25,,,FeatureValue
fv_bedc1e7d,G1②,,,FeatureValue
fv_f6ef09fa,截点纹,,,FeatureValue
fv_15f419b1,G1②：10,,,FeatureValue
fv_cc7dde6c,G2①：112,,,FeatureValue
fv_73436bc8,G2①,,,FeatureValue
fv_df683c02,鹊划纹,,,FeatureValue
fv_251b81c6,G2②：113,,,FeatureValue
fv_db9344a4,G2②,,,FeatureValue
fv_167c5627,鹍划纹,,,FeatureValue
fv_450431d1,T3⑨：132,,,FeatureValue
fv_7e60f7da,T3⑨,,,FeatureValue
fv_40266c42,⑨,,,FeatureValue
fv_9d88fe1b,附加堆纹和半圆截纹,,,FeatureValue
fv_2da54b7e,T4⑪：164,,,FeatureValue
fv_710af047,T4⑪,,,FeatureValue
fv_0684c1fc,同心圆圈纹,,,FeatureValue
fv_0fe40f98,G2①B：60,,,FeatureValue
fv_b4a92f4a,①B,,,FeatureValue
fv_58fa3223,敞口微卷显棱，尖唇，沿面微鼓，球腹有阻挡，三足残,,,FeatureValue
fv_f98be9e6,口径18.5、残高16.5、腹径19厘米,,,FeatureValue
fv_0a300a50,16.5,16.5,,FeatureValue
fv_c18b517a,炊器,,,FeatureValue
fv_f28629ac,G1①:296,,,FeatureValue
fv_a328024a,夹砂夹蚌褐胎黑皮陶,,,FeatureValue
fv_397ec44d,蚌,,,FeatureValue
fv_eaf289b2,"侈口, 平折尖唇, 沿面略凹, 球腹, 三足残",,,FeatureValue
fv_6ceb1c34,口径15、残高11.5、腹径17厘米,,,FeatureValue
fv_e378c470,G1②：299,,,FeatureValue
fv_f47b9dd7,G1  $④:125$,,,FeatureValue
fv_bfbdb1fe,G1④,,,FeatureValue
fv_97bb8991,G1③：127,,,FeatureValue
fv_a26a6d38,G1③,,,FeatureValue
fv_99aeb86d,③,,,FeatureValue
fv_ef5424bc,G1①:180,,,FeatureValue
fv_861ed3ad,G2①B：57,,,FeatureValue
fv_e4f34d40,敞口弧折沿，略显领，球腹，三足较短,,,FeatureValue
fv_069c7310,口径14.7、高21、腹径19厘米,,,FeatureValue
fv_3509252c,21.0,21.0,,FeatureValue
fv_32b01794,14.7,14.7,,FeatureValue
fv_35167506,G1④：295,,,FeatureValue
fv_bfad5edb,鱼鳍足陶鼎（Aa型Ⅱ式）,,,FeatureValue
fv_3ec03b1b,G2⑧：95,,,FeatureValue
fv_eeb40837,G2⑧,,,FeatureValue
fv_92e192ba,⑧,,,FeatureValue
fv_1a594139,I式,,,FeatureValue
fv_cc7c24ff,G1②：252,,,FeatureValue
fv_5c2cf9b0,T412：120,,,FeatureValue
fv_cfbffc7c,G1①：293,,,FeatureValue
fv_b0c1c66e,G26：56,,,FeatureValue
fv_c85959bb,G26,,,FeatureValue
fv_42f0a86f,G2②：92,,,FeatureValue
fv_7fec3f9f,G1②：294,,,FeatureValue
fv_7b791d2c,"耸肩, 扁圆腹, 三足残",,,FeatureValue
fv_b0fb4263,口径26.5、残高11.5、腹径24.5厘米,,,FeatureValue
fv_436e75dd,26.5,26.5,,FeatureValue
fv_55dc1a22,G26,,,FeatureValue
fv_e978a68d,G2②,,,FeatureValue
fv_6867424e,"折沿近平, 沿面有凸棱。三足残, 足根外侧较宽",,,FeatureValue
fv_92b16987,口径24.7、残高12、腹径23.6厘米,,,FeatureValue
fv_de2cc33b,"浅腹, 三足上下宽度接近",,,FeatureValue
fv_de0f2ee4,口径20、高17、腹径19.2厘米,,,FeatureValue
fv_bb9074bc,"浅腹, 三足较宽",,,FeatureValue
fv_82b50214,口径16.9、高16、腹径15厘米,,,FeatureValue
fv_dffcd324,"略耸肩, 底近平, 三足宽大外撇",,,FeatureValue
fv_9f25267d,口径29、高24.5、腹径27厘米,,,FeatureValue
fv_ff6e7ac5,24.5,24.5,,FeatureValue
fv_929784e6,隔挡鼎,,,FeatureValue
fv_a718ec0f,"大口窄平沿, 束颈, 垂鼓腹, 内腹中部设隔挡。足外侧较窄有凸面, 两面皆有纵向平行划纹 | 大口窄平沿, 束颈, 垂鼓腹, 内腹中部设隔挡",,,FeatureValue
fv_4e5303b5,口径29、高37、腹径31.2厘米,,,FeatureValue
fv_c886fb6e,37.0,37.0,,FeatureValue
fv_3c768b34,纵向平行划纹,,,FeatureValue
fv_2befdee6,②B,,,FeatureValue
fv_1ae231f1,良渚中,,,FeatureValue
fv_350c9f6c,"尖圆唇, 沿面略内凹, 深腹有隔挡",,,FeatureValue
fv_0da01b2c,口径22、残高22.5、腹径20.8厘米,,,FeatureValue
fv_dc153cdf,22.5,22.5,,FeatureValue
fv_856cb76f,22.0,22.0,,FeatureValue
fv_e9f335de,夹砂红褐胎红皮陶,,,FeatureValue
fv_ed861fb9,红褐胎红皮,,,FeatureValue
fv_14db76b7,"高领, 斜折沿尖唇, 沿面起棱, 垂鼓腹",,,FeatureValue
fv_e0f9feb5,口径21.5、残高22.5、腹径29.2厘米,,,FeatureValue
fv_cc3f5164,21.5,21.5,,FeatureValue
fv_cb50afcb,"高领, 折沿尖圆唇, 沿面起棱, 窄肩, 垂腹",,,FeatureValue
fv_1a0581c0,口径 17.6、残高 17.2、腹径 21.2 厘米,,,FeatureValue
fv_7c835377,17.2,17.2,,FeatureValue
fv_4c1f1329,"斜折沿圆唇, 显领, 肩有 2 道凸弦纹, 浅腹",,,FeatureValue
fv_c3382f85,口径 18.8、残高 11、腹径 17.2 厘米,,,FeatureValue
fv_587e83c3,⑥,,,FeatureValue
fv_e1a47aec,夹砂、夹蚌,,,FeatureValue
fv_2bda6847,"平折沿圆唇, 沿内略鼓, 浅盆, 肩有 4 道凸弦纹",,,FeatureValue
fv_65cd0332,口径 32.8、高 24.3、腹径 30.6 厘米,,,FeatureValue
fv_d8577916,24.3,24.3,,FeatureValue
fv_633a0d62,32.8,32.8,,FeatureValue
fv_bb24118d,叶脉形交错刻划纹,,,FeatureValue
fv_198c494e,"夹砂夹蚌红褐胎, 外施黑皮但大部分脱落",,,FeatureValue
fv_456007b0,"红褐胎, 外施黑皮但大部分脱落",,,FeatureValue
fv_05b46b11,"斜折沿圆唇, 沿内有凸棱, 浅盆, 肩有 4 道凸弦纹",,,FeatureValue
fv_b5ba4e35,口径 37.5、高 27.5、腹径 34.1 厘米,,,FeatureValue
fv_b7a2c8e3,27.5,27.5,,FeatureValue
fv_650c0b1d,37.5,37.5,,FeatureValue
fv_4e4797f9,刻划、戳点,,,FeatureValue
fv_0928faa9,划纹和戳点纹,,,FeatureValue
fv_c31afda8,口径 18.5、高 12.4、腹径 17.7 厘米,,,FeatureValue
fv_3e637b3c,"平折沿, 窄方唇, 沿面微鼓, 浅鼓腹, 底近平",,,FeatureValue
fv_ad940b67,口径21、残高12.5、腹径19厘米,,,FeatureValue
fv_70818bfe,"大敞口平折沿，圆唇, 浅鼓腹, 肩饰3道凸弦纹",,,FeatureValue
fv_3bf9e8a0,口径27、高18.4、腹径25.4厘米,,,FeatureValue
fv_803fdc80,27.0,27.0,,FeatureValue
fv_c4aec04f,划纹,,,FeatureValue
fv_b827ee79,G15,,,FeatureValue
fv_c25643f6,G15,,,FeatureValue
fv_c4228915,T311A,,,FeatureValue
fv_576454e0,T311A,,,FeatureValue
fv_7fde52ca,T4②,,,FeatureValue
fv_5a1ad8b5,G1①:298,,,FeatureValue
fv_10f204e0,平折沿，高领，垂鼓腹，底近平，足尖略外撇,,,FeatureValue
fv_24d671ba,口径17、高25.5、腹径22.7厘米,,,FeatureValue
fv_99c4cba1,25.5,25.5,,FeatureValue
fv_6bd1092b,G1②:297,,,FeatureValue
fv_40d1cd11,折沿厚唇，沿面隐现凹旋纹，浅盘，三足间距较大,,,FeatureValue
fv_42e26253,口径23.4、高19.2、腹径23厘米,,,FeatureValue
fv_597ec65e,G1②:119,,,FeatureValue
fv_7373e163,沿面隐现凹旋纹，高领，扁鼓腹，三足垂立,,,FeatureValue
fv_ef8f7721,口径24.5、高19.3、腹径25.6厘米,,,FeatureValue
fv_4d3d3fd2,19.3,19.3,,FeatureValue
fv_b9c75785,H4:2,,,FeatureValue
fv_fbfb9f4d,H4,,,FeatureValue
fv_7b80feca,侈口方唇，内沿略凹，稍鼓腹，浅圜底，三足垂立,,,FeatureValue
fv_19ca17b7,口径19.5、高21、腹径20.4厘米,,,FeatureValue
fv_7ce148a7,G2①:104,,,FeatureValue
fv_83bab239,敛口，沿面有凹槽，直腹上收，口部出檐下垂，下腹起棱，浅圜底，足面有楔形戳点纹,,,FeatureValue
fv_a5c9578d,口径11.5、高14.5、腹径14.5厘米,,,FeatureValue
fv_7cb891be,楔形戳点纹,,,FeatureValue
fv_4323e62d,G2②A:102,,,FeatureValue
fv_5889b8a9,G2②A,,,FeatureValue
fv_64621bfa,夹砂灰褐胎黑皮陶,,,FeatureValue
fv_4660c1fa,灰褐胎黑皮,,,FeatureValue
fv_3db0cda5,直口圆唇，口部出檐为方唇，下腹起凸棱，器底及三足残，足面上部有圆形凹点,,,FeatureValue
fv_1503fdb4,口径17、残高8.5、腹径20厘米,,,FeatureValue
fv_81ff6de3,圆形凹点,,,FeatureValue
fv_ae248d2e,G2②A:103,,,FeatureValue
fv_eb6ce017,敛口，口部出檐为圆唇，收腹，下腹起凸棱，三足皆残，足面刻有纵向短直槽,,,FeatureValue
fv_909492f8,口径16、残高9.5、腹径18.6厘米,,,FeatureValue
fv_b28253e0,纵向短直槽,,,FeatureValue
fv_06d73640,Da型,,,FeatureValue
fv_7f7fcfde,G2①：104,,,FeatureValue
fv_417a562c,G2②A : 103,,,FeatureValue
fv_bcbe47fc,②A,,,FeatureValue
fv_ce8430db,Db型,,,FeatureValue
fv_07d02946,G1②：301,,,FeatureValue
fv_58796732,Ea型I式,,,FeatureValue
fv_0be71149,T3①F：114,,,FeatureValue
fv_9a60cd65,T3,,,FeatureValue
fv_6825ada5,①F,,,FeatureValue
fv_babbb2cf,Ea型Ⅱ式,,,FeatureValue
fv_085faec5,H4：1,,,FeatureValue
fv_7d00a2dc,Eb型,,,FeatureValue
fv_da070fdd,T4⑩：13,,,FeatureValue
fv_69d1bdb4,⑩,,,FeatureValue
fv_db6df711,T1⑪：15,,,FeatureValue
fv_71e8cc5e,T1,,,FeatureValue
fv_cba84474,附流带把鼎,,,FeatureValue
fv_58193a89,G1②：165,,,FeatureValue
fv_6bbc8a34,三角形足鼎,,,FeatureValue
fv_6fe5c10f,G1②：121,,,FeatureValue
fv_a25cfb6c,T3①A：118,,,FeatureValue
fv_9fe8c67a,①A,,,FeatureValue
fv_e3d0de95,T3①A：50,,,FeatureValue
fv_7defb416,正装鼎足鼎,,,FeatureValue
fv_9c3270c6,G2①：86,,,FeatureValue
fv_b2703899,乳丁足鼎,,,FeatureValue
fv_1b7030fc,T4'⑪：121,,,FeatureValue
fv_c986b49c,T4',,,FeatureValue
fv_96c34c5f,带螯鼎,,,FeatureValue
fv_9461bac3,G1①：265,,,FeatureValue
fv_f10cc21e,G1②：457,,,FeatureValue
fv_d81069b0,T3①A：123,,,FeatureValue
fv_97df8383,G1②：456,,,FeatureValue
fv_7b54df90,G1①：461,,,FeatureValue
fv_2499b059,G1①：460,,,FeatureValue
fv_46a262a0,G1②：454,,,FeatureValue
fv_176d181e,G1①：459,,,FeatureValue
fv_d31e4716,G2②：201,,,FeatureValue
fv_f142f4e9,G1②：468,,,FeatureValue
fv_e6cca46c,G1①：469,,,FeatureValue
fv_bb80177a,个体硕大，制作规整,,,FeatureValue
fv_ae03431c,长22、宽14、侧面宽5厘米,,,FeatureValue
fv_0b5ab3e9,5.0,5.0,,FeatureValue
fv_d3c57271,G1①：462,,,FeatureValue
fv_b0dcf77d,G1①：464,,,FeatureValue
fv_4db03bf1,G1②：467,,,FeatureValue
fv_6a437716,G1②：463,,,FeatureValue
fv_0abfc8ad,圆锥形鼎足,,,FeatureValue
fv_ffc8c596,T4⑪：161,,,FeatureValue
fv_e30b18a0,侧扇形鼎足,,,FeatureValue
fv_c9c22f24,T3⑪：128,,,FeatureValue
fv_672da974,T4⑪：152,,,FeatureValue
fv_c861e1c1,T4⑪：154,,,FeatureValue
fv_d2daa60f,T3⑪A,,,FeatureValue
fv_7272a991,⑪A,,,FeatureValue
fv_4fd1c95e,侧面较宽，头部较尖,,,FeatureValue
fv_72ac4ea2,长13.2、宽6、侧面厚2厘米,,,FeatureValue
fv_a5fe2d11,T4⑪：153,,,FeatureValue
fv_6d52ba4d,三角形鼎足,,,FeatureValue
fv_7c61ed3d,G2②B：202,,,FeatureValue
fv_89389e2e,T2⑪：4,,,FeatureValue
fv_0197c2a8,T2,,,FeatureValue
fv_89f5e1df,T4⑩：157,,,FeatureValue
fv_92de95cc,凿形鼎足,,,FeatureValue
fv_2c053045,G1③：473,,,FeatureValue
fv_0d090377,G2②B：204,,,FeatureValue
fv_1e29355f,正装鼎足,,,FeatureValue
fv_c26db320,G1②：476,,,FeatureValue
fv_aab75896,G1②：475,,,FeatureValue
fv_dbd0e793,G2④：208,,,FeatureValue
fv_f146ac7d,G2②B：203,,,FeatureValue
fv_6e4fec5d,其他鼎足,,,FeatureValue
fv_4f197c57,G1①：477,,,FeatureValue
fv_9a3a2ba6,G2②A：207,,,FeatureValue
fv_e46ef9a7,G1①：479,,,FeatureValue
fv_8b61598d,叉形刻符,,,FeatureValue
