id,name,LABEL,value
mat_7eeace26,泥质黄胎黑皮陶,E57_Material,
dim_91ebc7e6,基本尺寸:尺寸描述,E54_Dimension,口径17.2厘米，底径11.6厘米，高9.3厘米
dim_4436df66,基本尺寸:尺寸描述,E54_Dimension,口径15厘米，高15厘米
mat_626b90cd,泥质红胎灰陶,E57_Material,
type_d60b7d4c,圈足器,E55_Type,
dim_c3a32e19,基本尺寸:尺寸描述,E54_Dimension,通高13.4厘米，口径24厘米，足径12.6厘米
mat_bd6d48da,夹砂红陶或灰陶,E57_Material,
dim_e915bf21,基本尺寸:尺寸描述,E54_Dimension,直径16厘米
dim_72aac7f3,基本尺寸:尺寸描述,E54_Dimension,口径13.4厘米，高12厘米
dim_700fdd2d,基本尺寸:尺寸描述,E54_Dimension,通高9.2厘米，口径16.2厘米，足径11.8厘米
dim_16fb7c85,基本尺寸:尺寸描述,E54_Dimension,口径5厘米，底径4.4厘米，高7.5厘米
dim_dd7b4481,基本尺寸:尺寸描述,E54_Dimension,口径17.8厘米，底径12.1厘米，高10.1厘米
type_3b8eea0c,刻纹,E55_Type,
dim_ccc196dc,基本尺寸:尺寸描述,E54_Dimension,通高12.6厘米，口径19.2厘米，圈足径14.6厘米
dim_bf5040e7,基本尺寸:尺寸描述,E54_Dimension,口径16厘米，底径14.4厘米，通高18厘米
dim_ae78bfa1,基本尺寸:尺寸描述,E54_Dimension,口径10.4厘米，底径9.4厘米，高14厘米
type_11bd52a2,泥质罐,E55_Type,
dim_b710fd19,基本尺寸:尺寸描述,E54_Dimension,通高15厘米，口径9.6厘米，圈足径12厘米
dim_2c40daa7,基本尺寸:尺寸描述,E54_Dimension,口径13.4厘米，高11.8厘米
dim_618d7012,基本尺寸:尺寸描述,E54_Dimension,口径22.8厘米，底径10.6厘米，高7.8厘米
dim_067d7c45,基本尺寸:尺寸描述,E54_Dimension,口径13厘米，底径9.4厘米，高8.5厘米
dim_9fac348d,基本尺寸:尺寸描述,E54_Dimension,口径20.6厘米，底径15.6厘米，高12厘米
dim_b550782a,基本尺寸:尺寸描述,E54_Dimension,通高15.9厘米，口径15.8厘米
dim_3517256e,基本尺寸:尺寸描述,E54_Dimension,通高23.3厘米，口径16.6厘米，足径13.4厘米
type_61ea6ca3,线刻纹及镂孔,E55_Type,
dim_a1138816,基本尺寸:尺寸描述,E54_Dimension,口径13.9厘米，高14厘米
dim_a4ec92f3,基本尺寸:尺寸描述,E54_Dimension,口径19.2厘米，底径14厘米，高10.4厘米
dim_be171929,基本尺寸:尺寸描述,E54_Dimension,口径11厘米，底径8.2厘米，高16.3厘米
dim_51c48b6a,基本尺寸:尺寸描述,E54_Dimension,口径9.6厘米，底径6.2厘米，高11厘米
dim_e83d4660,基本尺寸:尺寸描述,E54_Dimension,口径17厘米，高13.6厘米
dim_650f29ac,基本尺寸:尺寸描述,E54_Dimension,口径21.3厘米，底径8.4厘米，高4.6厘米
type_9ba72480,刻划纹及附加堆凸弦纹,E55_Type,
dim_17e26971,基本尺寸:尺寸描述,E54_Dimension,口径23厘米，底径14.8厘米，高10厘米
type_5456fb12,弧边三角形与小圆形镂孔组合纹及镂孔,E55_Type,
dim_35a801e2,基本尺寸:尺寸描述,E54_Dimension,直径5.3厘米，孔径0.4厘米，厚1厘米
dim_576299a3,基本尺寸:尺寸描述,E54_Dimension,口径22.4厘米，底径14.4厘米，高9.6厘米
dim_a4f282e3,基本尺寸:尺寸描述,E54_Dimension,口径11.8厘米，底径7.6厘米，通高14厘米
dim_caaf5d36,基本尺寸:尺寸描述,E54_Dimension,口径12.8厘米，高13厘米
dim_4d2a3515,基本尺寸:尺寸描述,E54_Dimension,口径10.8厘米，底径8厘米，高12.2厘米
dim_df54dbc2,基本尺寸:尺寸描述,E54_Dimension,口径21.8厘米，底径16.8厘米，高7.7厘米
dim_6c3efe96,基本尺寸:尺寸描述,E54_Dimension,口径21厘米，底径11.6厘米，高5厘米
dim_76c496b8,基本尺寸:尺寸描述,E54_Dimension,口径21.2厘米，底径16.5厘米，高9.3厘米
dim_38aaac3a,基本尺寸:尺寸描述,E54_Dimension,口径14.8厘米，高15厘米
dim_0da26329,基本尺寸:尺寸描述,E54_Dimension,口径10.4厘米，高14厘米
dim_f031b951,基本尺寸:尺寸描述,E54_Dimension,口径9.6厘米，底径10厘米，高15.2厘米
dim_2b07520c,基本尺寸:尺寸描述,E54_Dimension,口径19厘米，底径6.4厘米，高4.7厘米
dim_07aa8d59,基本尺寸:尺寸描述,E54_Dimension,口径11厘米，底径3.8厘米，高7厘米
dim_ef129519,基本尺寸:尺寸描述,E54_Dimension,口径13.4厘米，高16厘米
dim_288a11d8,基本尺寸:尺寸描述,E54_Dimension,口径21.6厘米，底径15厘米，高11.2厘米
dim_4c6bfbdd,基本尺寸:尺寸描述,E54_Dimension,口径20.2厘米，底径13.8厘米，高7.8厘米
dim_a6c6e732,基本尺寸:尺寸描述,E54_Dimension,口径20.2厘米，底径14.4厘米，高9.5厘米
dim_4371f5c6,基本尺寸:尺寸描述,E54_Dimension,口径17.6厘米，残高6.4厘米
dim_3decc938,基本尺寸:尺寸描述,E54_Dimension,口径12厘米，底径11.2厘米，高11.2厘米
dim_9a0ee3a5,基本尺寸:尺寸描述,E54_Dimension,"口径9厘米, 底径5厘米, 高5.4厘米"
mat_942cc1c2,泥质黄陶,E57_Material,
type_e43b05ce,锥刺纹罐,E55_Type,
dim_982b10bd,基本尺寸:尺寸描述,E54_Dimension,口径16.6厘米，底径7.4厘米，高4.4厘米
dim_9a9e5e42,基本尺寸:尺寸描述,E54_Dimension,口径19.6厘米，底径7.6厘米，高7.6厘米
dim_fdb139d2,基本尺寸:尺寸描述,E54_Dimension,口径10厘米，底径12.4厘米，高14.4厘米
dim_d7671ab0,基本尺寸:尺寸描述,E54_Dimension,口径14.7厘米，底径11厘米，高5厘米
type_7c186ec1,葫芦腹壶,E55_Type,
dim_e8946689,基本尺寸:尺寸描述,E54_Dimension,底径7.2厘米
dim_49d265de,基本尺寸:尺寸描述,E54_Dimension,口径5.6厘米，底径4.2厘米，高11厘米
dim_e5196fdd,基本尺寸:尺寸描述,E54_Dimension,口径11.7厘米，底径5.8厘米，高16厘米
dim_3caca031,基本尺寸:尺寸描述,E54_Dimension,口径6.2厘米，底径5.6厘米，高10.4厘米
dim_b7fcca9e,基本尺寸:尺寸描述,E54_Dimension,"口径10厘米,底径5厘米,高6.8厘米"
type_e67f42e9,碗,E55_Type,
dim_52982fc9,基本尺寸:尺寸描述,E54_Dimension,口径10.2厘米，底径5.6厘米，高4.4厘米
type_ae49bf68,碟,E55_Type,
dim_79bd757d,基本尺寸:尺寸描述,E54_Dimension,口径8.4厘米，高3厘米
dim_7a890684,基本尺寸:尺寸描述,E54_Dimension,直径51.2厘米，高16.8厘米
dim_e1af2672,基本尺寸:尺寸描述,E54_Dimension,直径3.9厘米
type_8e0c56aa,陶环,E55_Type,
type_b1ca2ada,陶弹形器,E55_Type,
dim_2e79fd47,基本尺寸:尺寸描述,E54_Dimension,直径1.5厘米，高2.1厘米
type_0473491b,埙,E55_Type,
dim_d0065a5f,基本尺寸:尺寸描述,E54_Dimension,残长7.1厘米
type_5a21ba89,吹奏的原始乐器,E55_Type,
dim_a2fff4fa,基本尺寸:尺寸描述,E54_Dimension,残长6.2厘米
dim_73ea7981,基本尺寸:尺寸描述,E54_Dimension,残长8厘米
type_24e24dbc,兽面饰陶片,E55_Type,
dim_f746fa40,基本尺寸:尺寸描述,E54_Dimension,通高9.1厘米，口径20厘米，底径11.8厘米
dim_b2534ce6,基本尺寸:尺寸描述,E54_Dimension,口径21.6厘米，残高12厘米
dim_be38f6a4,基本尺寸:尺寸描述,E54_Dimension,残高14.4厘米
dim_d11bc0d9,基本尺寸:尺寸描述,E54_Dimension,腹径21.6厘米，残高10厘米
type_5b82097c,陶瓶,E55_Type,
dim_175e928b,基本尺寸:尺寸描述,E54_Dimension,残高23.4厘米
dim_f3cbe02e,基本尺寸:尺寸描述,E54_Dimension,口径10.8厘米，底径8厘米，高12.4厘米
dim_f6aa71d6,基本尺寸:尺寸描述,E54_Dimension,口径33厘米，底径19.4厘米，高9厘米
mat_65f1316d,泥质黑皮陶（器身），夹砂红陶（足）,E57_Material,
type_6c9d1a59,陶双鼻壶,E55_Type,
dim_c57a0f07,基本尺寸:尺寸描述,E54_Dimension,口径6.4厘米，底径7厘米，高13厘米
dim_bd06f37f,基本尺寸:尺寸描述,E54_Dimension,口径11.6厘米，底径9厘米，高14.6厘米
dim_6a26ecbf,基本尺寸:尺寸描述,E54_Dimension,口径（残）12.2厘米，底径13.8厘米，残高17厘米
dim_21fa5465,基本尺寸:尺寸描述,E54_Dimension,口径12厘米，底径11.2厘米，高16.8厘米
dim_7e6004f0,基本尺寸:尺寸描述,E54_Dimension,口径11.6厘米，底径10.3厘米，残高15.8厘米
dim_d4276654,基本尺寸:尺寸描述,E54_Dimension,口径10.4厘米
type_e1e24f37,弦纹壶,E55_Type,
dim_0ecd6b97,基本尺寸:尺寸描述,E54_Dimension,口径7厘米，底径7.6厘米，高12厘米
dim_a6dd5912,基本尺寸:尺寸描述,E54_Dimension,口径7.6厘米，底径8.4厘米，高15厘米
dim_05eb5046,基本尺寸:尺寸描述,E54_Dimension,口径7.6厘米，底径6.8厘米，高13.2厘米
dim_2b38609e,基本尺寸:尺寸描述,E54_Dimension,口足残
dim_66aa4d75,基本尺寸:尺寸描述,E54_Dimension,口径8.2厘米，残高14.4厘米
dim_8b8e4edf,基本尺寸:尺寸描述,E54_Dimension,口径8厘米，残高16.6厘米
type_726d213c,A型尊,E55_Type,
dim_743c810d,基本尺寸:尺寸描述,E54_Dimension,口径16厘米，底径11.3厘米，高21.8厘米
dim_3e8ed294,基本尺寸:尺寸描述,E54_Dimension,口径13.6厘米，残高20.8厘米
dim_956360c6,基本尺寸:尺寸描述,E54_Dimension,口径21.2厘米，残高20.6厘米
type_930259d0,B型尊,E55_Type,
dim_9a3975e3,基本尺寸:尺寸描述,E54_Dimension,口径17.2厘米，底径7.8厘米，高24.6厘米
type_e1189a75,A型圈足盘,E55_Type,
dim_5a096b4b,基本尺寸:尺寸描述,E54_Dimension,口径29厘米，底径20.8厘米，高7.2厘米
type_41d415aa,B型圈足盘,E55_Type,
dim_c4a43a4b,基本尺寸:尺寸描述,E54_Dimension,口径18.6厘米，底径9厘米，高8.1厘米
type_eb6087fd,C型圈足盘,E55_Type,
dim_3a450f41,基本尺寸:尺寸描述,E54_Dimension,口径22.4厘米，底径14厘米，高7.2厘米
type_5c64e11d,盏,E55_Type,
dim_a7e72b78,基本尺寸:尺寸描述,E54_Dimension,口径6.9厘米，高18.6厘米
dim_e420fbb7,基本尺寸:尺寸描述,E54_Dimension,口径15.6厘米，底径9.6厘米，高13.8厘米
dim_11cfeaf5,基本尺寸:尺寸描述,E54_Dimension,口径18厘米，残高10.2厘米
dim_13f8530f,基本尺寸:尺寸描述,E54_Dimension,口径10.8厘米，残高7.6厘米
dim_831568f4,基本尺寸:尺寸描述,E54_Dimension,底径9.6厘米，残高17.4厘米
dim_d0316d7f,基本尺寸:尺寸描述,E54_Dimension,口径10厘米，底径10.4厘米，高14厘米
dim_a3d53b58,基本尺寸:尺寸描述,E54_Dimension,口径8.4厘米，底径6.8厘米，高8.6厘米
type_173f99e3,A型平底罐,E55_Type,
dim_981cfc1a,基本尺寸:尺寸描述,E54_Dimension,口径8.6厘米，底径6.8厘米，高10.4厘米
mat_5603db77,夹细砂黑陶,E57_Material,
dim_44b1f60e,基本尺寸:尺寸描述,E54_Dimension,底径7.2厘米，残高10.9厘米
type_b4cc5454,戳刻,E55_Type,
type_56e144b6,B型I式平底罐,E55_Type,
dim_e51644fb,基本尺寸:尺寸描述,E54_Dimension,口径14厘米，底径12.8厘米，高16厘米
dim_a0046be2,基本尺寸:尺寸描述,E54_Dimension,口径11.6厘米，底径12厘米，高13.8厘米
type_437f1e7b,B型Ⅱ式平底罐,E55_Type,
dim_55502934,基本尺寸:尺寸描述,E54_Dimension,口径9.2厘米，底径10.2厘米，高9.2厘米
dim_1698b582,基本尺寸:尺寸描述,E54_Dimension,口径9.8厘米，底径10厘米，高13.2厘米
dim_fd66d7bd,基本尺寸:尺寸描述,E54_Dimension,口径11.6厘米，底径9.4厘米，高18.4厘米
type_d1c19875,细刻,E55_Type,
dim_8f121a7f,基本尺寸:尺寸描述,E54_Dimension,口径9.2厘米，底径10.8厘米，高13厘米
dim_9f2d2a45,基本尺寸:尺寸描述,E54_Dimension,口径9.8厘米，底径8.2厘米，高11.8厘米
dim_352b634b,基本尺寸:尺寸描述,E54_Dimension,口径4.8厘米，底径6.5厘米，高7厘米
type_398dad82,瓮,E55_Type,
dim_99062dbc,基本尺寸:尺寸描述,E54_Dimension,口径9.2厘米，底径10.4厘米，高19.6厘米
dim_66f4d289,基本尺寸:尺寸描述,E54_Dimension,口径14.4厘米，底径14厘米，高25.8厘米
dim_87da864b,基本尺寸:尺寸描述,E54_Dimension,高2.6厘米
mat_0ae0442d,泥质灰胎黑陶,E57_Material,
dim_a9e6f4ca,基本尺寸:尺寸描述,E54_Dimension,高2.6厘米
dim_0fac2e18,基本尺寸:尺寸描述,E54_Dimension,高2.4厘米
dim_7758a868,基本尺寸:尺寸描述,E54_Dimension,残长8.3厘米，直径3.6厘米
type_b4844fcf,曲腹壶,E55_Type,
dim_53858f09,基本尺寸:尺寸描述,E54_Dimension,口径6.2厘米，残高9.8厘米
type_4201e10d,篮形器,E55_Type,
dim_ad04d1a1,基本尺寸:尺寸描述,E54_Dimension,口径12厘米，底径8厘米，高7.6厘米
dim_212f97be,基本尺寸:尺寸描述,E54_Dimension,残高4.2厘米
type_3df58ffd,鹰首饰,E55_Type,
mat_3ff31b42,泥质黑皮陶、黑陶、泥质灰陶、黄陶、夹砂灰陶、黑陶,E57_Material,
dim_380d3e7f,基本尺寸:尺寸描述,E54_Dimension,足外侧长约24厘米
dim_cd2e93d9,基本尺寸:尺寸描述,E54_Dimension,足外侧长约10厘米
dim_c1beb5fe,基本尺寸:尺寸描述,E54_Dimension,圈足直径6.8厘米
dim_aca1d4c1,基本尺寸:尺寸描述,E54_Dimension,口径约10.4厘米
dim_286b6c3c,基本尺寸:尺寸描述,E54_Dimension,口径11.5厘米
dim_a9f19f91,基本尺寸:尺寸描述,E54_Dimension,圈足直径19.6厘米，最大腹径27.3厘米
dim_0223c172,基本尺寸:尺寸描述,E54_Dimension,口径约18厘米
dim_7c2dc4b7,基本尺寸:尺寸描述,E54_Dimension,口径约28厘米
dim_1e7dfe78,基本尺寸:尺寸描述,E54_Dimension,口径约20厘米
mat_039504da,泥质灰黑胎黑皮陶,E57_Material,
dim_574dda98,基本尺寸:尺寸描述,E54_Dimension,高3.7厘米，口径约9.2厘米
mat_a735178d,泥质黑灰胎黑皮陶,E57_Material,
dim_a81da4e7,基本尺寸:尺寸描述,E54_Dimension,高5.2厘米，盖直径约9厘米
type_47c05244,陀螺,E55_Type,
dim_1a9f5c92,基本尺寸:尺寸描述,E54_Dimension,高5.4厘米，直径4厘米
type_9ab02acd,条形陶响器,E55_Type,
dim_3623b53b,基本尺寸:尺寸描述,E54_Dimension,长约8厘米，直径约3厘米
dim_0542a6ee,基本尺寸:尺寸描述,E54_Dimension,长约8厘米，直径约3厘米
type_18aca087,豆柄,E55_Type,
type_b2c61d35,椭圆形豆盘,E55_Type,
type_fba28bc1,小盆,E55_Type,
type_0d18fc81,刻划符号杯,E55_Type,
type_54a56e5c,陶响器,E55_Type,
mat_340f07a1,夹细砂灰红陶,E57_Material,
dim_fce34bb7,基本尺寸:尺寸描述,E54_Dimension,腹直径约10厘米
mat_a30ed9aa,夹细砂褐陶,E57_Material,
dim_f4ba0eaa,基本尺寸:尺寸描述,E54_Dimension,直径约26厘米
mat_041e821a,夹砂红衣陶,E57_Material,
type_4c589fa1,按捺、镂空,E55_Type,
dim_5351e217,基本尺寸:尺寸描述,E54_Dimension,高9.3厘米
type_92ab76e1,印,E55_Type,
dim_50b3e60e,基本尺寸:尺寸描述,E54_Dimension,高约18厘米
type_a9453a4d,把婆类,E55_Type,
type_6ca88c56,穿孔,E55_Type,
dim_cbde387b,基本尺寸:尺寸描述,E54_Dimension,通高6厘米，口径16.6厘米，圈足径8.6厘米
type_2908fff6,凹弦纹,E55_Type,
dim_2c77ea81,基本尺寸:尺寸描述,E54_Dimension,通高13.8厘米，口径13.4厘米，圈足径14厘米
dim_5b509e01,基本尺寸:尺寸描述,E54_Dimension,通高18.3厘米，口径14.8厘米
type_afe4d8ad,凹弦纹、凸弦纹,E55_Type,
dim_0c0e7a83,基本尺寸:尺寸描述,E54_Dimension,通高6.2厘米，口径16.4厘米，底径10.8厘米
dim_9906a32d,基本尺寸:尺寸描述,E54_Dimension,通高11.1厘米，口径11.7厘米，底径8厘米
dim_a5440385,基本尺寸:尺寸描述,E54_Dimension,高12.5厘米，口径17.6厘米，圈足径13厘米
type_4f881959,浆抹,E55_Type,
dim_62ae4827,基本尺寸:尺寸描述,E54_Dimension,通高13.8~14.2厘米，口径9.3厘米，底径14厘米
dim_5bc8dff4,基本尺寸:尺寸描述,E54_Dimension,通高11.8厘米，口径20.6厘米，底径15.2厘米
dim_6c3e6565,基本尺寸:尺寸描述,E54_Dimension,通高10.5厘米，口径18厘米，底径13.4厘米
type_77e60dca,壶盖,E55_Type,
dim_08479250,基本尺寸:尺寸描述,E54_Dimension,通高2.4厘米
dim_78c0abb8,基本尺寸:尺寸描述,E54_Dimension,通高12.4厘米，口径12厘米
dim_62e03f7d,基本尺寸:尺寸描述,E54_Dimension,通高3.4~3.7厘米，口径12.6厘米，底径7.4厘米
dim_e7347376,基本尺寸:尺寸描述,E54_Dimension,通高14.4~14.6厘米，口径10.5厘米，圈足径8.9厘米
dim_e163697c,基本尺寸:尺寸描述,E54_Dimension,通高9.8~10.3厘米，口径19.3厘米，底径13.5厘米
dim_6186420c,基本尺寸:尺寸描述,E54_Dimension,通高9.8厘米，口径18.2厘米，底径13.1厘米
dim_2d30fada,基本尺寸:尺寸描述,E54_Dimension,直径约4.1厘米，厚1.4厘米
type_3832e9aa,腰沿釜,E55_Type,
mat_bc197b60,云母,E57_Material,
type_50eb534a,半圆形器,E55_Type,
type_f1621c12,柱形鼎足,E55_Type,
mat_b3f8f3b5,夹砂黑胎红衣陶,E57_Material,
type_b1ddb9b8,釜腰沿片,E55_Type,
type_c7133a27,带嘴蚤,E55_Type,
type_9c418985,金,E55_Type,
dim_94f7071a,基本尺寸:尺寸描述,E54_Dimension,口径约14.4厘米
dim_308045cb,基本尺寸:尺寸描述,E54_Dimension,口径约15厘米
dim_53c830ea,基本尺寸:尺寸描述,E54_Dimension,口径约30厘米
mat_f23c60d2,夹碳,E57_Material,
mat_5407983d,碳,E57_Material,
dim_f7837852,基本尺寸:尺寸描述,E54_Dimension,口径约28厘米
dim_b97d2da3,基本尺寸:尺寸描述,E54_Dimension,底径约12.5厘米
type_8a29e8bd,用途待考,E55_Type,
dim_14b2c7ad,基本尺寸:尺寸描述,E54_Dimension,口径约24厘米
type_da96abc2,异形,E55_Type,
dim_51555c91,基本尺寸:尺寸描述,E54_Dimension,直径约5厘米
type_e56a8928,灶形器,E55_Type,
type_6fc54692,泥质,E55_Type,
dim_49d335c0,基本尺寸:尺寸描述,E54_Dimension,口径约19厘米
type_5743b6ea,较为细腻,E55_Type,
dim_24b5976a,基本尺寸:尺寸描述,E54_Dimension,圈足直径10.7厘米
mat_c6b66203,夹砂灰黑胎黑陶,E57_Material,
dim_69578d8a,基本尺寸:尺寸描述,E54_Dimension,足横截面呈椭圆形
type_1b750af2,竖向抹划,E55_Type,
mat_72b3734a,灰胎黑皮陶,E57_Material,
dim_9ff22d0d,基本尺寸:尺寸描述,E54_Dimension,"通高12.7厘米, 口径11.3厘米"
dim_ab79b46f,基本尺寸:尺寸描述,E54_Dimension,口径约9厘米
mat_a4a29cae,夹砂黑胎黑陶,E57_Material,
dim_ec1a2397,基本尺寸:尺寸描述,E54_Dimension,口径约42厘米
dim_3505f647,基本尺寸:尺寸描述,E54_Dimension,口径约27厘米
dim_17a1f073,基本尺寸:尺寸描述,E54_Dimension,口径约15厘米
dim_0aaa203b,基本尺寸:尺寸描述,E54_Dimension,口径约16厘米
dim_2bd5ad76,基本尺寸:尺寸描述,E54_Dimension,口径约21厘米
dim_fedc8ec5,基本尺寸:尺寸描述,E54_Dimension,口径约20厘米
dim_9a4a9c46,基本尺寸:尺寸描述,E54_Dimension,口径约24.5厘米
dim_5e217ac9,基本尺寸:尺寸描述,E54_Dimension,口径约33厘米
dim_164f0b05,基本尺寸:尺寸描述,E54_Dimension,口径约28厘米
dim_4299183f,基本尺寸:尺寸描述,E54_Dimension,口径约34厘米
type_8a10ce20,未打磨,E55_Type,
dim_b4a0f743,基本尺寸:尺寸描述,E54_Dimension,口径约32厘米
dim_1ed7e7fd,基本尺寸:尺寸描述,E54_Dimension,口径约15厘米
dim_0529adef,基本尺寸:尺寸描述,E54_Dimension,口径约18厘米
type_53448790,抹泥条加固,E55_Type,
dim_6644dbf6,基本尺寸:尺寸描述,E54_Dimension,口径约17厘米
type_eb967242,内侧套接,E55_Type,
dim_7b920c29,基本尺寸:尺寸描述,E54_Dimension,口径约22厘米
dim_2b1b6660,基本尺寸:尺寸描述,E54_Dimension,口径约15厘米
dim_2c7e5302,基本尺寸:尺寸描述,E54_Dimension,口径约10厘米
dim_f5c00a5b,基本尺寸:尺寸描述,E54_Dimension,口径约14厘米
dim_0195556b,基本尺寸:尺寸描述,E54_Dimension,口径11.6厘米
type_fa9dde92,打磨精细,E55_Type,
dim_9bea21f1,基本尺寸:尺寸描述,E54_Dimension,口径约6厘米
dim_9dabbd9d,基本尺寸:尺寸描述,E54_Dimension,圈足径约10.4厘米
type_cef00f1e,打磨光亮,E55_Type,
dim_425dc3b5,基本尺寸:尺寸描述,E54_Dimension,圈足径约12厘米
dim_117b6e3d,基本尺寸:尺寸描述,E54_Dimension,口径约23厘米
dim_b89d7bcd,基本尺寸:尺寸描述,E54_Dimension,口径约17厘米
type_6233c5c6,较高,E55_Type,
dim_12a2efa8,基本尺寸:尺寸描述,E54_Dimension,口径约13厘米
dim_59966fe8,基本尺寸:尺寸描述,E54_Dimension,口径约16厘米
dim_617eac19,基本尺寸:尺寸描述,E54_Dimension,口径约16厘米
dim_f34765a8,基本尺寸:尺寸描述,E54_Dimension,口径约20厘米
type_c7399669,朱绘,E55_Type,
dim_f767c7d2,基本尺寸:尺寸描述,E54_Dimension,圈足径约17厘米
dim_7e411a75,基本尺寸:尺寸描述,E54_Dimension,口径约20厘米
dim_2dcc0ea5,基本尺寸:尺寸描述,E54_Dimension,口径约18厘米
dim_c65e5253,基本尺寸:尺寸描述,E54_Dimension,口径约21厘米
dim_0de9265f,基本尺寸:尺寸描述,E54_Dimension,口径约22厘米
dim_5653d50c,基本尺寸:尺寸描述,E54_Dimension,口径约28厘米
