ID,task_id,site_id,period_id,structure_id,文物编号,器型,subtype_level1,subtype_level2,subtype_level3,basic_shape,原始出土地点,出土区域,出土单位,出土层位,出土墓葬,陶土类型,纯洁度,细腻度,掺杂物,颜色,硬度,烧成温度,器型特征,器物组合,尺寸描述,量度信息,高度(cm),口径(cm),厚度(cm),功能,成型工艺,修整技术,surface_treatment,装饰手法,纹饰类型,制作活动,制作者,制作年代,制作地点,excavation_activity,保存状况,完整程度,有图片,main_image_id,source_text_blocks,raw_attributes,cidoc_attributes,extraction_confidence,created_at,updated_at
267,task_20251202_024347_3839,2,,,M1:100,,,,,,,文家山,M18,,M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M1:100"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M18"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""63332674b7adbdcf86c95849e66303d6fe7d9fe9afa335d2c8ae1e6f638d3757.jpg""]}",{},0.8,2025-12-01 19:39:29,2025-12-01 22:12:29
268,task_20251202_024347_3839,2,,,M1:101,,,,,,,文家山,M18,,M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M1:101"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M18"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""6426862f8670f0ade03218917d101f25235b099981eeb92ad775e59a71c024e2.jpg""]}",{},0.8,2025-12-01 19:39:29,2025-12-01 22:12:29
269,task_20251202_024347_3839,2,,,M1:102,,,,,,,文家山,M18,,M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""文家山"", ""subtype"": null, ""image_references"": ""['760b698e6fcb328653890d421de0606075705c52ce2a7a05e81847da09a8922a.jpg'] | ['a05e81847da09a8922a.jpg']"", ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": null, ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": null, ""ex_unit"": ""M18"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M1:102"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": null, ""vessel_combination"": null, ""shape_features"": null, ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-01 19:39:29,2025-12-01 22:12:29
270,task_20251202_024347_3839,2,,,MI:104,,,,,,,文家山,M18,,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""文家山"", ""subtype"": null, ""image_references"": [""1ec0b96c3d5c7620e56d6aa215a0b0af56803d836559621fa7b7eb4c47544f58.jpg""], ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": null, ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": null, ""ex_unit"": ""M18"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""MI:104"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": null, ""vessel_combination"": null, ""shape_features"": null, ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-01 19:39:29,2025-12-01 22:12:29
271,task_20251202_024347_3839,2,,,M1:105,,,,,,,文家山,M18,,M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""文家山"", ""subtype"": null, ""image_references"": [""32096b6b350fe4e5370cc5a47e183df40e5e0c5f0c36389f2e0674063064a8c6.jpg""], ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": null, ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": null, ""ex_unit"": ""M18"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M1:105"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": null, ""vessel_combination"": null, ""shape_features"": null, ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-01 19:39:29,2025-12-01 22:12:29
272,task_20251202_024347_3839,2,,,M1:106,,,,,,文家山 M18,文家山,M18,,M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M1:106"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""文家山 M18"", ""ex_region"": ""文家山"", ""ex_unit"": ""M18"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""2cc4364eedf77a52fefb6ca6767ade373601e70ec046fc2127e55bb3fc4738ce.jpg""]}",{},0.8,2025-12-01 19:39:29,2025-12-01 19:39:29
273,task_20251202_024347_3839,2,,,M2:12,,,,,,,文家山,M2,,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M2:12"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M2"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""2748db84dae7873799d5e05d719eb113730d5d899083c4521e3ccb5d64999a41.jpg""]}",{},0.8,2025-12-01 19:39:29,2025-12-01 22:12:29
274,task_20251202_024347_3839,2,,,M3:6,,,,,,,文家山,M3,,M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M3:6"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M3"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""1d8d68d2b7dac25b801d8193ef095aeaec2af300cd4fdacbf0e4b5dd72be1445.jpg""]}",{},0.8,2025-12-01 19:39:29,2025-12-01 22:12:29
275,task_20251202_024347_3839,2,,,M3:10,,,,,,文家山 M18,文家山,M18,,M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M3:10"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""文家山 M18"", ""ex_region"": ""文家山"", ""ex_unit"": ""M18"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""57c915a8323d9e457cab45f34667c928668b393022b1d984ff151c6dbf0cdd1f.jpg""]}",{},0.8,2025-12-01 19:39:29,2025-12-01 19:39:29
276,task_20251202_024347_3839,2,,,M4:2,,,,,,,文家山,M4,,M4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M4:2"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M4"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""cdae8a3726eff0ecbb1fd933c97d3d826b8a8952b7c60fe9a750868f5cc9a3f2.jpg""]}",{},0.8,2025-12-01 19:39:29,2025-12-01 22:12:29
277,task_20251202_024347_3839,2,,,M4:5,,,,,,,文家山,M4,,M4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M4:5"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M4"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""9d94dd0047b149c9822f038dd111eaab8c217d472d6c58c87e8bc4ee7d0a7d9a.jpg""]}",{},0.8,2025-12-01 19:39:29,2025-12-01 22:12:29
278,task_20251202_024347_3839,2,,,M9:2,,,,,,,文家山,M9,,M9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M9:2"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M9"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""81170870257a8363d4b33548dffadee5605fd6d20ac1106d484b4460ede4b234.jpg""]}",{},0.8,2025-12-01 19:39:29,2025-12-01 22:12:29
279,task_20251202_024347_3839,2,,,M9:3,,,,,,,文家山,M9,,M9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M9:3"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M9"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""709b434bd9ad4bfee4c7aba02f665f5ef432b609c22ee6d8d9e0be35137cf78f.jpg""]}",{},0.8,2025-12-01 19:39:29,2025-12-01 22:12:29
280,task_20251202_024347_3839,2,,,M9:5,,,,,,,文家山,M9,,M9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M9:5"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M9"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""13b4602727162883141fb5e88e56773d20e3dac87386678db03fc802c4168972.jpg""]}",{},0.8,2025-12-01 19:39:29,2025-12-01 22:12:29
281,task_20251202_024347_3839,2,,,M9:7,,,,,,,文家山,M9,,M9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M9:7"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M9"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""d43e5d6d3324cd61fc87c15e00dd840d03e65a41cd67e9b1434a092dacac4289.jpg""]}",{},0.8,2025-12-01 19:39:29,2025-12-01 22:12:29
282,task_20251202_024347_3839,2,,,M9:9,,,,,,,文家山,M9,,M9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M9:9"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M9"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""9c176c37af82d69c6c3e2d9030db3c37f28eaf63fbf5b252646d06f16bf5a6c9.jpg""]}",{},0.8,2025-12-01 19:39:29,2025-12-01 22:12:29
283,task_20251202_024347_3839,2,,,M12:2,,,,,,文家山 M18,文家山,M18,,M12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M12:2"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""文家山 M18"", ""ex_region"": ""文家山"", ""ex_unit"": ""M18"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""28aea00cff9d64c94fe46a17d07df915941e4d9bc3b3876a2014a81ba92008d1.jpg""]}",{},0.8,2025-12-01 19:39:29,2025-12-01 19:39:29
284,task_20251202_024347_3839,2,,,M13:1,,,,,,,文家山,M13,,M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M13:1"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M13"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""58ebf7603fc9d64473532de53cf877fa8633fb1ec46ffeb1f688e3b4ff0d2261.jpg""]}",{},0.8,2025-12-01 19:39:29,2025-12-01 22:12:29
