ID,task_id,site_id,period_id,structure_id,文物编号,一级分类,二级分类,三级分类,原始出土地点,出土区域,出土单位,出土层位,出土墓葬,玉料类型,玉料颜色,玉料质地,transparency,沁色/表面,器型单元,shape_description,整体形态,纹饰单元,纹饰主题,decoration_description,工艺单元,切割工艺,钻孔工艺,雕刻工艺,decoration_craft,production_technique,尺寸描述,量度信息,长度(cm),宽度(cm),厚度(cm),高度(cm),直径(cm),孔径(cm),重量(g),制作活动,制作者,制作年代,制作地点,excavation_activity,功能,使用方式,保存状况,完整程度,有图片,main_image_id,source_text_blocks,raw_attributes,cidoc_attributes,extraction_confidence,created_at,updated_at
1417,task_20251202_024347_6890,3,,,M7:24-4,成组锥形器,圆柱形锥形器,,瑶山七号墓,瑶山,M7,,M7,透闪石软玉,,,,,圆柱形锥形器,,尾端斜面切割处留有崩碴痕，略经打磨,,,,切割与成型,斜面切割,,,打磨,,长7.9、直径0.9厘米,"{'length': 7.9, 'diameter': 0.9} | ",7.9,0.0,0.0,0.0,0.9,0.0,0.0,,,,,,,,,,0,,[11],"{""weight"": 0, ""measurements"": ""{'length': 7.9, 'diameter': 0.9} | "", ""decoration_craft"": ""打磨"", ""width"": 0, ""production_location"": """", ""image_references"": ""['图九四', '彩图181'] | ['彩图181']"", ""category_level1"": ""成组锥形器"", ""shape_unit"": ""圆柱形锥形器"", ""dimensions"": ""长7.9、直径0.9厘米"", ""height"": 0, ""cutting_technique"": ""斜面切割"", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""瑶山七号墓"", ""hole_diameter"": 0, ""decoration_theme"": """", ""ex_unit"": ""M7"", ""jade_type"": ""透闪石软玉"", ""surface_condition"": """", ""craft_unit"": ""切割与成型"", ""excavation_activity"": """", ""artifact_code"": ""M7:24-4"", ""ex_layer"": """", ""function"": """", ""jade_color"": """", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 7.9, ""production_period"": """", ""production_activity"": """", ""maker"": """", ""overall_description"": ""尾端斜面切割处留有崩碴痕，略经打磨"", ""category_level2"": ""圆柱形锥形器"", ""drilling_technique"": """", ""diameter"": 0.9, ""usage"": """", ""thickness"": 0, ""ex_region"": ""瑶山""}",{},0.8,2025-12-01 23:31:06,2025-12-01 23:31:06
1418,task_20251202_024347_6890,3,,,M7:24-5,成组锥形器,圆柱形锥形器,锥形饰,瑶山十二号墓,瑶山,M12,,M7,透闪石软玉,青,具有透光性,,,圆柱形锥形器,,断面呈扁圆形 | 长条形，断面扁圆，前端圆尖，后端略扁。,,,,钻孔技术,切割与成型,对钻一小横圆孔,,,,长7.9、直径0.72~0.91厘米,"{'length': 7.9, 'diameter_min': 0.72, 'diameter_max': 0.91} | {'length': 7.9} | ",7.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,冠饰,佩饰,,,0,,[11],"{""weight"": 0, ""measurements"": ""{'length': 7.9, 'diameter_min': 0.72, 'diameter_max': 0.91} | {'length': 7.9} | "", ""decoration_craft"": """", ""width"": 0, ""production_location"": """", ""image_references"": ""['图九四', '彩图182'] | ['图二八：1'] | ['彩图182']"", ""category_level1"": ""成组锥形器"", ""shape_unit"": ""圆柱形锥形器"", ""dimensions"": ""长7.9、直径0.72~0.91厘米"", ""height"": 0, ""cutting_technique"": ""切割与成型"", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""瑶山十二号墓"", ""hole_diameter"": 0, ""decoration_theme"": """", ""ex_unit"": ""M12"", ""jade_type"": ""透闪石软玉"", ""surface_condition"": """", ""craft_unit"": ""钻孔技术"", ""excavation_activity"": """", ""artifact_code"": ""M7:24-5"", ""ex_layer"": """", ""function"": ""冠饰"", ""jade_color"": ""青"", ""category_level3"": ""锥形饰"", ""jade_quality"": ""具有透光性"", ""decoration_unit"": """", ""length"": 7.9, ""production_period"": """", ""production_activity"": """", ""maker"": """", ""overall_description"": ""断面呈扁圆形 | 长条形，断面扁圆，前端圆尖，后端略扁。"", ""category_level2"": ""圆柱形锥形器"", ""drilling_technique"": ""对钻一小横圆孔"", ""diameter"": 0, ""usage"": ""佩饰"", ""thickness"": 0, ""ex_region"": ""瑶山""}",{},0.8,2025-12-01 23:31:06,2025-12-01 23:31:06
1419,task_20251202_024347_6890,3,,,M7:24-6,成组锥形器,圆柱形锥形器,,瑶山七号墓,瑶山,M7,,M7,透闪石软玉,,,,,圆柱形锥形器,,尾端切割成斜面,,,,切割与成型,斜面切割,,,,,长8.3、直径1.05厘米,"{'length': 8.3, 'diameter': 1.05} | ",8.3,0.0,0.0,0.0,1.05,0.0,0.0,,,,,,,,,,0,,[11],"{""weight"": 0, ""measurements"": ""{'length': 8.3, 'diameter': 1.05} | "", ""decoration_craft"": """", ""width"": 0, ""production_location"": """", ""image_references"": ""['图九四', '彩图183'] | ['彩图183']"", ""category_level1"": ""成组锥形器"", ""shape_unit"": ""圆柱形锥形器"", ""dimensions"": ""长8.3、直径1.05厘米"", ""height"": 0, ""cutting_technique"": ""斜面切割"", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""瑶山七号墓"", ""hole_diameter"": 0, ""decoration_theme"": """", ""ex_unit"": ""M7"", ""jade_type"": ""透闪石软玉"", ""surface_condition"": """", ""craft_unit"": ""切割与成型"", ""excavation_activity"": """", ""artifact_code"": ""M7:24-6"", ""ex_layer"": """", ""function"": """", ""jade_color"": """", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 8.3, ""production_period"": """", ""production_activity"": """", ""maker"": """", ""overall_description"": ""尾端切割成斜面"", ""category_level2"": ""圆柱形锥形器"", ""drilling_technique"": """", ""diameter"": 1.05, ""usage"": """", ""thickness"": 0, ""ex_region"": ""瑶山""}",{},0.8,2025-12-01 23:31:06,2025-12-01 23:31:06
1420,task_20251202_024347_6890,3,,,M7:24-7,佩饰类,锥形器,,M7,瑶山,M7,,M7,透闪石软玉,,,,,,,,,,,,,,,,,长7.35、直径0.9厘米,长7.35厘米，直径0.9厘米,7.35,0.0,0.0,0.0,0.9,0.0,0.0,,,,,,佩饰,,,,0,,[11],"{""weight"": 0, ""measurements"": ""长7.35厘米，直径0.9厘米"", ""decoration_craft"": """", ""width"": 0, ""image_references"": ""['图九四', '彩图184'] | ['彩图184']"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长7.35、直径0.9厘米"", ""height"": 0, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""M7"", ""hole_diameter"": 0, ""decoration_theme"": """", ""ex_unit"": ""M7"", ""jade_type"": ""透闪石软玉"", ""craft_unit"": """", ""artifact_code"": ""M7:24-7"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": """", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 7.35, ""category_level2"": ""锥形器"", ""drilling_technique"": """", ""diameter"": 0.9, ""usage"": """", ""thickness"": 0, ""ex_region"": ""瑶山""}",{},0.8,2025-12-01 23:31:06,2025-12-01 23:31:06
1421,task_20251202_024347_6890,3,,,M7:24-8,佩饰类,锥形器,,M7,瑶山,M7,,M7,透闪石软玉,,,,,,,,,,,,,,,,,长8.3、直径1厘米,长8.3厘米，直径1厘米,8.3,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,佩饰,,,,0,,[11],"{""weight"": 0, ""measurements"": ""长8.3厘米，直径1厘米"", ""decoration_craft"": """", ""width"": 0, ""image_references"": ""['图九四', '彩图185'] | ['彩图185']"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长8.3、直径1厘米"", ""height"": 0, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""M7"", ""hole_diameter"": 0, ""decoration_theme"": """", ""ex_unit"": ""M7"", ""jade_type"": ""透闪石软玉"", ""craft_unit"": """", ""artifact_code"": ""M7:24-8"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": """", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 8.3, ""category_level2"": ""锥形器"", ""drilling_technique"": """", ""diameter"": 1.0, ""usage"": """", ""thickness"": 0, ""ex_region"": ""瑶山""}",{},0.8,2025-12-01 23:31:06,2025-12-01 23:31:06
1422,task_20251202_024347_6890,3,,,M7:43,琮筒类 (Cong/Tube),小玉琮,,瑶山七号墓,瑶山,M7,,M7,透闪石软玉,,,,,,,,神人神兽纹饰单元,神兽纹,,中间对钻孔,,对钻孔,刻,刻,,高2.7、射径1.5、孔径1厘米,"高2.7厘米，射径1.5厘米，孔径1厘米 | {'height': 2.7, 'diameter': 1.5, 'hole_diameter': 1} | ",0.0,0.0,0.0,2.7,1.5,1.0,0.0,,,,,,宗教礼仪,,,,0,,[11],"{""weight"": 0, ""measurements"": ""高2.7厘米，射径1.5厘米，孔径1厘米 | {'height': 2.7, 'diameter': 1.5, 'hole_diameter': 1} | "", ""decoration_craft"": ""刻"", ""width"": 0, ""image_references"": ""['图一〇五', '彩图186'] | ['彩图186']"", ""category_level1"": ""琮筒类 (Cong/Tube)"", ""dimensions"": ""高2.7、射径1.5、孔径1厘米"", ""height"": 2.7, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": ""刻"", ""excavation_location"": ""瑶山七号墓"", ""hole_diameter"": 1.0, ""decoration_theme"": ""神兽纹"", ""ex_unit"": ""M7"", ""jade_type"": ""透闪石软玉"", ""craft_unit"": ""中间对钻孔"", ""artifact_code"": ""M7:43"", ""ex_layer"": """", ""function"": ""宗教礼仪"", ""jade_color"": """", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": ""神人神兽纹饰单元"", ""length"": 0, ""category_level2"": ""小玉琮"", ""drilling_technique"": ""对钻孔"", ""diameter"": 1.5, ""usage"": """", ""thickness"": 0, ""ex_region"": ""瑶山""}",{},0.8,2025-12-01 23:31:06,2025-12-01 23:31:06
1423,task_20251202_024347_6890,3,,,M7:44,琮筒类 (Cong/Tube),小玉琮,小玉琮,瑶山十二号墓,瑶山,M7,,M7,透闪石软玉,褐色,有褐色斑纹,,,琮筒类,,一端有直条状凹槽，琮面仅刻三组弦纹带,几何纹饰单元,几何纹饰,,中间对钻孔,,对钻孔,平行弦纹线,弦纹带,,高2.65、射径2.2、孔径0.9厘米,"{'height': 2.65, 'diameter': 2.2, 'hole_diameter': 0.9} | 高2.65cm, 射径2.2cm | ",0.0,0.0,0.0,2.65,2.2,0.0,0.0,,,,,,礼器或装饰,可能与玉钺相关,,,0,,[11],"{""weight"": 0, ""measurements"": ""{'height': 2.65, 'diameter': 2.2, 'hole_diameter': 0.9} | 高2.65cm, 射径2.2cm | "", ""decoration_craft"": ""弦纹带"", ""width"": 0, ""production_location"": null, ""image_references"": ""['图一〇五', '彩图187'] | ['图一八', '图三六:3'] | ['彩图187']"", ""category_level1"": ""琮筒类 (Cong/Tube)"", ""shape_unit"": ""琮筒类"", ""dimensions"": ""高2.65、射径2.2、孔径0.9厘米"", ""cutting_technique"": """", ""location_unit"": """", ""height"": 2.65, ""carving_technique"": ""平行弦纹线"", ""excavation_location"": ""瑶山十二号墓"", ""hole_diameter"": 0, ""decoration_theme"": ""几何纹饰"", ""ex_unit"": ""M7"", ""jade_type"": ""透闪石软玉"", ""surface_condition"": null, ""craft_unit"": ""中间对钻孔"", ""excavation_activity"": null, ""artifact_code"": ""M7:44"", ""ex_layer"": """", ""function"": ""礼器或装饰"", ""jade_color"": ""褐色"", ""category_level3"": ""小玉琮"", ""jade_quality"": ""有褐色斑纹"", ""diameter"": 2.2, ""decoration_unit"": ""几何纹饰单元"", ""length"": 0, ""production_period"": null, ""production_activity"": null, ""maker"": null, ""overall_description"": ""一端有直条状凹槽，琮面仅刻三组弦纹带"", ""category_level2"": ""小玉琮"", ""drilling_technique"": ""对钻孔"", ""thickness"": 0, ""usage"": ""可能与玉钺相关"", ""ex_region"": ""瑶山""}",{},0.8,2025-12-01 23:31:06,2025-12-01 23:31:06
1424,task_20251202_024347_6890,3,,,M7:46,琮筒类,小玉琮,,瑶山十二号墓,瑶山,M7,,M7,透闪石软玉,,,,,,,,简化神兽纹,神兽纹,,中间对钻孔,,对钻孔,,,,高3.3、射径1.3、孔径0.6厘米,"{'height': 3.3, 'diameter': 1.3, 'hole_diameter': 0.6} | ",,,,,,,,,,,,,礼仪用品,,,,0,,[11],"{""weight"": null, ""measurements"": ""{'height': 3.3, 'diameter': 1.3, 'hole_diameter': 0.6} | "", ""decoration_craft"": """", ""width"": null, ""image_references"": ""['图一〇六', '彩图195', '彩图197'] | ['彩图195', '彩图197']"", ""category_level1"": ""琮筒类"", ""dimensions"": ""高3.3、射径1.3、孔径0.6厘米"", ""cutting_technique"": """", ""location_unit"": """", ""height"": null, ""carving_technique"": """", ""excavation_location"": ""瑶山十二号墓"", ""hole_diameter"": null, ""decoration_theme"": ""神兽纹"", ""ex_unit"": ""M7"", ""jade_type"": ""透闪石软玉"", ""craft_unit"": ""中间对钻孔"", ""artifact_code"": ""M7:46"", ""ex_layer"": """", ""function"": ""礼仪用品"", ""jade_color"": """", ""category_level3"": """", ""jade_quality"": """", ""diameter"": null, ""decoration_unit"": ""简化神兽纹"", ""length"": null, ""category_level2"": ""小玉琮"", ""drilling_technique"": ""对钻孔"", ""thickness"": null, ""usage"": """", ""ex_region"": ""瑶山""}",{},0.8,2025-12-01 23:31:06,2025-12-01 23:31:06
1425,task_20251202_024347_6890,3,,,M7:47,琮筒类,小玉琮,,瑶山十二号墓,瑶山,M7,,M7,透闪石软玉,灰色,,,,,,,,,,,,,,,,,{} | ,,,,,,,,,,,,,礼仪用品,,,,0,,[11],"{""weight"": null, ""measurements"": ""{} | "", ""decoration_craft"": """", ""width"": null, ""image_references"": ""['图一〇六', '彩图196', '彩图197'] | ['彩图196', '彩图197']"", ""category_level1"": ""琮筒类"", ""dimensions"": """", ""cutting_technique"": """", ""location_unit"": """", ""height"": null, ""carving_technique"": """", ""excavation_location"": ""瑶山十二号墓"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M7"", ""jade_type"": ""透闪石软玉"", ""craft_unit"": """", ""artifact_code"": ""M7:47"", ""ex_layer"": """", ""function"": ""礼仪用品"", ""jade_color"": ""灰色"", ""category_level3"": """", ""jade_quality"": """", ""diameter"": null, ""decoration_unit"": """", ""length"": null, ""category_level2"": ""小玉琮"", ""drilling_technique"": """", ""thickness"": null, ""usage"": """", ""ex_region"": ""瑶山""}",{},0.8,2025-12-01 23:31:06,2025-12-01 23:31:06
1426,task_20251202_024347_6890,3,,,M7:49,琮筒类,小玉琮,,瑶山十二号墓,瑶山,M7,,M7,透闪石软玉,灰色,,,,,,,横向弦纹,几何纹饰,,中间对钻孔,切割,对钻孔,,,,高4.5、射径1.6、孔径0.8厘米,"{'height': 4.5, 'diameter': 1.6, 'hole_diameter': 0.8} | ",,,,,,,,,,,,,礼仪用品,,,,0,,[11],"{""weight"": null, ""measurements"": ""{'height': 4.5, 'diameter': 1.6, 'hole_diameter': 0.8} | "", ""decoration_craft"": """", ""width"": null, ""image_references"": ""['图一〇七', '彩图198'] | ['彩图198']"", ""category_level1"": ""琮筒类"", ""dimensions"": ""高4.5、射径1.6、孔径0.8厘米"", ""cutting_technique"": ""切割"", ""location_unit"": """", ""height"": null, ""carving_technique"": """", ""excavation_location"": ""瑶山十二号墓"", ""hole_diameter"": null, ""decoration_theme"": ""几何纹饰"", ""ex_unit"": ""M7"", ""jade_type"": ""透闪石软玉"", ""craft_unit"": ""中间对钻孔"", ""artifact_code"": ""M7:49"", ""ex_layer"": """", ""function"": ""礼仪用品"", ""jade_color"": ""灰色"", ""category_level3"": """", ""jade_quality"": """", ""diameter"": null, ""decoration_unit"": ""横向弦纹"", ""length"": null, ""category_level2"": ""小玉琮"", ""drilling_technique"": ""对钻孔"", ""thickness"": null, ""usage"": """", ""ex_region"": ""瑶山""}",{},0.8,2025-12-01 23:31:06,2025-12-01 23:31:06
1427,task_20251202_024347_6890,3,,,M7:51,琮筒类,小玉琮,,瑶山十二号墓,瑶山,M7,,M7,透闪石软玉,绿色,,,,,,,简化神兽纹,神兽纹,,中间对钻孔,,对钻孔,,,,高3.9、射径1.4、孔径0.7厘米,"{'height': 3.9, 'diameter': 1.4, 'hole_diameter': 0.7} | ",,,,,,,,,,,,,礼仪用品,,,,0,,[11],"{""weight"": null, ""measurements"": ""{'height': 3.9, 'diameter': 1.4, 'hole_diameter': 0.7} | "", ""decoration_craft"": """", ""width"": null, ""image_references"": ""['图一〇七', '彩图199'] | ['彩图199']"", ""category_level1"": ""琮筒类"", ""dimensions"": ""高3.9、射径1.4、孔径0.7厘米"", ""cutting_technique"": """", ""location_unit"": """", ""height"": null, ""carving_technique"": """", ""excavation_location"": ""瑶山十二号墓"", ""hole_diameter"": null, ""decoration_theme"": ""神兽纹"", ""ex_unit"": ""M7"", ""jade_type"": ""透闪石软玉"", ""craft_unit"": ""中间对钻孔"", ""artifact_code"": ""M7:51"", ""ex_layer"": """", ""function"": ""礼仪用品"", ""jade_color"": ""绿色"", ""category_level3"": """", ""jade_quality"": """", ""diameter"": null, ""decoration_unit"": ""简化神兽纹"", ""length"": null, ""category_level2"": ""小玉琮"", ""drilling_technique"": ""对钻孔"", ""thickness"": null, ""usage"": """", ""ex_region"": ""瑶山""}",{},0.8,2025-12-01 23:31:06,2025-12-01 23:31:06
1428,task_20251202_024347_6890,3,,,M7:52,琮筒类,小玉琮,,瑶山十二号墓,瑶山,M7,,M7,透闪石软玉,,,,,,,,,,,中间对钻孔错位,,对钻孔,,,,高3.8、射径1.3、孔径0.6厘米,"{'height': 3.8, 'diameter': 1.3, 'hole_diameter': 0.6} | ",,,,,,,,,,,,,礼仪用品,,,,0,,[11],"{""weight"": null, ""measurements"": ""{'height': 3.8, 'diameter': 1.3, 'hole_diameter': 0.6} | "", ""decoration_craft"": """", ""width"": null, ""image_references"": ""['图一〇八', '彩图200'] | ['彩图200']"", ""category_level1"": ""琮筒类"", ""dimensions"": ""高3.8、射径1.3、孔径0.6厘米"", ""cutting_technique"": """", ""location_unit"": """", ""height"": null, ""carving_technique"": """", ""excavation_location"": ""瑶山十二号墓"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M7"", ""jade_type"": ""透闪石软玉"", ""craft_unit"": ""中间对钻孔错位"", ""artifact_code"": ""M7:52"", ""ex_layer"": """", ""function"": ""礼仪用品"", ""jade_color"": """", ""category_level3"": """", ""jade_quality"": """", ""diameter"": null, ""decoration_unit"": """", ""length"": null, ""category_level2"": ""小玉琮"", ""drilling_technique"": ""对钻孔"", ""thickness"": null, ""usage"": """", ""ex_region"": ""瑶山""}",{},0.8,2025-12-01 23:31:06,2025-12-01 23:31:06
1429,task_20251202_024347_6890,3,,,M7:54,琮筒类,小玉琮,,瑶山十二号墓,瑶山,M7,,M7,透闪石软玉,褐色,,,,,,,简化神兽纹,神兽纹,,中间对钻圆孔，孔壁经打磨,,对钻孔,,,,高2.4、射径2.6、孔径1厘米,"{'height': 2.4, 'diameter': 2.6, 'hole_diameter': 1} | ",,,,,,,,,,,,,礼仪用品,,,,0,,[11],"{""weight"": null, ""measurements"": ""{'height': 2.4, 'diameter': 2.6, 'hole_diameter': 1} | "", ""decoration_craft"": """", ""width"": null, ""image_references"": ""['图一〇七', '彩图201'] | ['彩图201']"", ""category_level1"": ""琮筒类"", ""dimensions"": ""高2.4、射径2.6、孔径1厘米"", ""cutting_technique"": """", ""location_unit"": """", ""height"": null, ""carving_technique"": """", ""excavation_location"": ""瑶山十二号墓"", ""hole_diameter"": null, ""decoration_theme"": ""神兽纹"", ""ex_unit"": ""M7"", ""jade_type"": ""透闪石软玉"", ""craft_unit"": ""中间对钻圆孔，孔壁经打磨"", ""artifact_code"": ""M7:54"", ""ex_layer"": """", ""function"": ""礼仪用品"", ""jade_color"": ""褐色"", ""category_level3"": """", ""jade_quality"": """", ""diameter"": null, ""decoration_unit"": ""简化神兽纹"", ""length"": null, ""category_level2"": ""小玉琮"", ""drilling_technique"": ""对钻孔"", ""thickness"": null, ""usage"": """", ""ex_region"": ""瑶山""}",{},0.8,2025-12-01 23:31:06,2025-12-01 23:31:06
